src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.139,37.157.2.229,48074,443,6,2024-04-18 21:43:44,117780268.0,73.29750684554394,0.28018275523027336,0.13584618435407192,0.14433657087620144,16,17,2402,6231,715,60,150.125,173.92989787555214,1514,54,366.52941176470586,538.6158860118776,1514,54,261.6060606060606,419.30121807409597,175813.5114784206,320,340,20,15,3680633.375,58304405.0,5.0,14103321.261694402,117780268.0,58304405.0,62.0,7852017.866666666,19788254.844948784,117623964.0,58305310.0,5.0,7351497.75,19257930.95642827,7,8,0,0,0,2,0,15,32,0,0,1.0625,261.6060606060606,64240,64240,58134246.0,125326.0,11742530.4,23195861.6253891,58178837.0,84976.0,16716034.714285715,26207769.814160235,0,0,0,0,0,0,150.125,366.52941176470586,0,16,17,2402,6231
192.168.57.139,35.212.212.222,58858,443,6,2024-04-18 21:43:44,117157379.0,69.91450363531946,0.3243500351778952,0.14510396310590049,0.1792460720719947,17,21,2531,5660,718,60,148.88235294117646,164.26624097444804,1514,54,269.5238095238095,434.6708244448697,1514,54,215.55263157894737,346.5303736492601,120083.29986149585,340,420,20,16,3166415.6486486485,58386015.0,2.0,13192970.875232117,117157379.0,58386015.0,68.0,7322336.1875,19289149.384280063,117122721.0,58427424.0,3.0,5856136.05,17507203.00154246,10,8,0,0,0,2,0,18,37,0,0,1.2352941176470589,215.55263157894737,64240,64240,58286171.0,6087.0,11676879.6,23304647.70967305,58345165.0,5047.0,12974490.333333334,24231066.16534095,0,0,0,0,0,0,148.88235294117646,269.5238095238095,0,17,21,2531,5660
192.168.57.139,104.22.50.98,47072,443,6,2024-04-18 21:43:44,117133251.0,96.41156463761088,0.27319313454383676,0.11952199636292858,0.15367113818090816,14,18,2122,9171,716,60,151.57142857142858,176.39270890573127,1514,54,509.5,602.4841399480064,1514,54,352.90625,499.3201227278323,249320.5849609375,280,360,20,13,3778491.9677419355,58514922.0,3.0,14359546.549539682,117133251.0,58514922.0,67.0,9010250.076923076,21084598.68644531,117111594.0,58515937.0,3.0,6888917.294117647,18838597.124120545,7,7,0,0,0,2,0,14,31,0,0,1.2857142857142858,352.90625,64240,64240,58489621.0,11102.0,11712216.0,23388703.02575276,58506568.0,12550.0,14620263.0,25294752.393190634,0,0,5241.0,4.0,0,59556818.18181818181818181818,151.57142857142858,509.5,0,14,18,2122,9171
192.168.57.139,192.168.57.2,37857,53,17,2024-04-18 21:41:46,18706.0,27477.81460493959,106.91756655618518,53.45878327809259,53.45878327809259,1,1,89,425,89,89,89.0,0.0,425,425,425.0,0.0,425,89,257.0,168.0,28224.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,425.0,0,1,1,89,425
192.168.57.139,224.0.0.251,5353,5353,17,2024-04-18 21:43:39,127997197.0,2.414115365354446,0.03125068434115788,0.03125068434115788,0.0,4,0,309,0,82,75,77.25,2.7726341266023544,0,0,0,0.0,82,75,77.25,2.7726341266023544,7.6875,32,0,8,4,42665732.333333336,90388897.0,7688912.0,34944468.8055013,127997197.0,90388897.0,7688912.0,42665732.333333336,34944468.8055013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.25,0,0,0,0,0,0,82699985.0,29919388.0,56309686.5,26390298.5,0,0,0,0,0,0,77.25,0,0,4,0,309,0
192.168.57.139,82.145.213.8,40834,443,6,2024-04-18 21:43:44,118278933.0,64.95662249506428,0.26209232036274793,0.12681886469165224,0.13527345567109572,15,16,2243,5440,717,60,149.53333333333333,172.01545150234486,1514,54,340.0,485.589461376583,1514,54,247.83870967741936,380.892508481973,145079.10301768986,300,320,20,14,3942631.1,58836457.0,4.0,14600508.357230583,118278933.0,58836457.0,9.0,8448495.214285715,20463053.314264685,118117388.0,58836844.0,4.0,7874492.533333333,19885602.1208395,7,7,0,0,0,2,0,14,30,0,0,1.0666666666666667,247.83870967741936,64240,64240,58673780.0,115303.0,11852866.2,23410462.914874308,58720986.0,72304.0,16795868.0,26333802.911262114,0,0,0,0,0,0,149.53333333333333,340.0,0,15,16,2243,5440
192.168.57.139,13.227.74.109,49334,443,6,2024-04-18 21:43:33,134658702.0,1169.0221104314521,1.52236726594914,0.5421112703135962,0.9802559956355438,73,132,33034,124385,1514,60,452.52054794520546,575.7581805363205,1514,54,942.310606060606,668.8170938597686,1514,54,767.8975609756097,679.0282541942206,461079.3699940511,1460,2640,20,72,660091.6764705882,58112186.0,0.0,5801765.046310858,134658702.0,58112186.0,0.0,1870259.75,9649258.865566127,76536578.0,58045607.0,2.0,584248.6870229008,5197681.133214801,24,48,0,0,0,2,0,72,204,0,0,1.8082191780821917,767.8975609756097,64240,64240,57988980.0,8596.0,5846186.923076923,15520623.618839014,58100198.0,9705.0,8940841.066666666,19578722.96821587,4811.0,5.0,7106.75,5.0,14301426.87277051129607609988,57139698.49246231155778894472,452.52054794520546,942.310606060606,0,73,132,33034,124385
192.168.57.139,15.197.193.217,37224,443,6,2024-04-18 21:43:38,131560327.0,74.2777113954726,0.3268462535822064,0.16722366462345445,0.15962258895875198,22,21,3133,6639,718,60,142.4090909090909,147.62780567448826,1514,54,316.14285714285717,434.0481963269677,1514,54,227.25581395348837,332.7167307655481,110700.42293131423,440,420,20,21,3132388.738095238,59016317.0,3.0,12558920.357808307,131560327.0,59016317.0,29.0,6264777.476190476,17199696.062947948,72525230.0,58052105.0,3.0,3626261.5,12836516.60983397,11,9,0,0,0,2,0,20,42,0,0,0.9545454545454546,227.25581395348837,64240,64240,57972191.0,3793.0,9011560.625,19037025.188390963,58977971.0,7441.0,13110118.8,23038027.623965774,0,0,0,0,0,0,142.4090909090909,316.14285714285717,0,22,21,3133,6639
192.168.57.139,35.208.249.213,49900,443,6,2024-04-18 21:43:50,117415613.0,68.06590534088512,0.27253615752106153,0.1277513238379976,0.14478483368306394,15,17,2322,5670,718,60,154.8,181.79152895555941,1514,54,333.52941176470586,480.99652898919555,1514,54,249.75,382.5636384969173,146354.9375,300,340,20,14,3787600.419354839,58739283.0,4.0,14335160.11872706,117415613.0,58739498.0,58.0,8386829.5,20407303.645414956,117344601.0,58739655.0,4.0,7334037.5625,19299782.688425884,8,6,0,0,0,2,0,14,31,0,0,1.1333333333333333,249.75,64240,64240,58695131.0,66722.0,19645454.333333332,27612326.237770993,58736927.0,5172.0,19490480.0,27478503.977486797,0,0,0,0,0,0,154.8,333.52941176470586,0,15,17,2322,5670
192.168.57.139,96.16.68.208,58738,443,6,2024-04-18 21:43:52,117206463.0,70.91759095230098,0.28155443953632486,0.1279792906983295,0.1535751488379954,15,18,2682,5630,718,60,178.8,186.50619292666934,1514,54,312.77777777777777,476.73607368293125,1514,54,251.87878787878788,379.7775870304249,144231.01561065196,300,360,20,14,3662701.96875,58640751.0,2.0,14111479.827873066,117206463.0,58640751.0,129.0,8371890.214285715,20389667.606015153,59158513.0,58641800.0,4.0,3479912.529411765,13790696.550648257,8,9,0,0,0,2,0,17,32,0,0,1.2,251.87878787878788,64240,64240,58618417.0,14898.0,8432674.57142857,20488507.30589288,58617243.0,16915.0,13001960.111111112,24203912.426840797,0,0,0,0,0,0,178.8,312.77777777777777,0,15,18,2682,5630
192.168.57.139,54.188.74.8,42308,443,6,2024-04-18 21:43:52,117109991.0,83.6649368370287,0.29032535746672544,0.14516267873336272,0.14516267873336272,17,17,2422,7376,714,60,142.47058823529412,165.83340955061917,1514,54,433.88235294117646,565.6004495331582,1514,54,288.1764705882353,441.5116060421245,194932.49826989617,340,340,20,16,3548787.606060606,58655880.0,4.0,13916343.947284274,117109991.0,58655880.0,7.0,7319374.4375,19283039.144066628,59063158.0,58697745.0,4.0,3691447.375,14202599.451703085,8,8,0,0,0,2,0,16,33,0,0,1.0,288.1764705882353,64240,64240,58619778.0,6654.0,9802716.333333334,21831669.15011278,58614473.0,11630.0,14604183.375,25227017.083676282,0,0,0,0,0,0,142.47058823529412,433.88235294117646,0,17,17,2422,7376
192.168.57.139,104.36.113.112,59374,443,6,2024-04-18 21:43:53,116897163.0,59.55662071970044,0.20530866091249791,0.09409980291822821,0.11120885799426972,11,13,1648,5314,721,60,149.8181818181818,186.21581720818563,1514,54,408.7692307692308,606.0835375077183,1514,54,290.0833333333333,481.1602225062066,231515.15972222225,220,260,20,10,5082485.347826087,58715670.0,2.0,16446677.058180537,116897163.0,58715670.0,632.0,11689716.3,23343046.677192934,58841294.0,58760255.0,2.0,4903441.166666667,16238442.325770043,6,4,0,0,0,2,0,10,23,0,0,1.1818181818181819,290.0833333333333,64240,64240,58696464.0,850.0,14683343.75,25410987.83220334,58671608.0,10861.0,19460935.166666668,27494545.548955638,0,0,4489.0,4.0,0,408090909.0909090909090909091,149.8181818181818,408.7692307692308,0,11,13,1648,5314
192.168.57.139,34.214.213.71,44102,443,6,2024-04-18 21:43:43,126064530.0,243.82750643658449,0.5790685135620622,0.2776355886941394,0.3014329248679228,35,38,14846,15892,1514,60,424.1714285714286,554.8603163069466,1514,54,418.2105263157895,580.3529397065537,1514,54,421.06849315068496,568.2809774057997,322943.2692812911,700,760,20,34,1750896.25,59016439.0,0.0,9643986.65671087,126064530.0,59016439.0,0.0,3707780.294117647,13773142.247445622,67008765.0,58119010.0,3.0,1811047.7027027027,9462533.496822836,16,14,0,0,0,2,0,30,72,0,0,1.0857142857142856,421.06849315068496,64240,64240,58080300.0,4015.0000000000005,9455724.714285715,20011621.647676118,58978171.0,9562.0,9630652.461538462,20936751.437919836,6015.0,7.0,4508.0,4.0,4886271.324126726238830219334,409818181.8181818181818181818,424.1714285714286,418.2105263157895,0,35,38,14846,15892
192.168.57.139,192.168.57.2,57815,53,17,2024-04-18 21:41:49,24601.0,8780.130888988251,81.2975082313727,40.64875411568635,40.64875411568635,1,1,76,140,76,76,76.0,0.0,140,140,140.0,0.0,140,76,108.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,140.0,0,1,1,76,140
192.168.57.139,192.168.57.2,50199,53,17,2024-04-18 21:41:49,27130.0,7961.666052340582,73.71913011426464,36.85956505713232,36.85956505713232,1,1,76,140,76,76,76.0,0.0,140,140,140.0,0.0,140,76,108.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,140.0,0,1,1,76,140
192.168.57.139,35.71.139.29,34760,443,6,2024-04-18 21:43:49,121246839.0,92.6209713393023,0.3464007832814512,0.1732003916407256,0.1732003916407256,21,21,3046,8184,715,60,145.04761904761904,166.15898187048396,1502,54,389.7142857142857,528.3791155940196,1502,54,267.3809523809524,410.31950108485165,168362.09297052157,420,420,20,20,2957239.975609756,58977611.0,38.0,12687830.660515953,121246839.0,58977611.0,38.0,6062341.95,17640512.13381745,62251985.0,58976491.0,118.0,3112599.25,12829193.445571372,10,11,0,0,0,2,0,21,41,0,0,1.0,267.3809523809524,64240,64240,58858767.0,37714.0,10293606.166666666,21739386.78412678,58901242.0,16954.0,13415472.0,24323985.696028322,0,0,0,0,0,0,145.04761904761904,389.7142857142857,0,21,21,3046,8184
192.168.57.139,104.18.38.76,49562,443,6,2024-04-18 21:43:52,117230770.0,65.1364825122278,0.29002624481610073,0.13648293873698858,0.15354330607911215,16,18,2498,5138,720,60,156.125,174.54221373352635,1514,54,285.44444444444446,451.7739383342345,1514,54,224.58823529411765,355.74661485281734,126555.65397923878,320,360,20,15,3552447.5757575757,58511722.0,5.0,13899397.940635182,117230770.0,58511722.0,41.0,7815384.666666667,19791636.710526478,117216788.0,58555216.0,5.0,6895105.176470588,18769209.50217126,8,8,0,0,0,2,0,16,33,0,0,1.125,224.58823529411765,64240,64240,58492781.0,9989.0,11792189.0,23350831.147856977,58468781.0,8719.0,14624432.25,25183360.40681651,0,0,0,0,0,0,156.125,285.44444444444446,0,16,18,2498,5138
192.168.57.139,192.168.57.2,59629,53,17,2024-04-18 21:41:50,17066.0,12012.187976092815,117.19207781553966,58.59603890776983,58.59603890776983,1,1,65,140,65,65,65.0,0.0,140,140,140.0,0.0,140,65,102.5,37.5,1406.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,140.0,0,1,1,65,140
192.168.57.139,172.16.0.10,50054,631,6,2024-04-18 21:41:50,239417.0,199555.58711369702,300.7305245659247,146.18844944176897,154.54207512415576,35,37,2516,45261,289,60,71.88571428571429,47.093081947850244,1514,54,1223.2702702702702,564.7262263590782,1514,54,663.5694444444445,704.3658066813816,496131.18962191354,700,740,20,34,3372.0704225352115,149784.0,5.0,17962.258860995375,239417.0,150144.0,36.0,7041.676470588235,25540.500044301716,210537.0,150158.0,5.0,5848.25,24599.760637244464,2,32,0,0,2,2,0,34,71,0,0,1.0571428571428572,663.5694444444445,64240,64239,27610.0,6391.0,17000.5,10609.5,147019.0,8109.0,61261.666666666664,61217.074096112185,0,0,0,0,0,0,71.88571428571429,1223.2702702702702,0,35,37,2516,45261
192.168.57.139,192.168.57.2,57329,53,17,2024-04-18 21:41:51,18854.0,9228.810862416463,106.07828577490189,53.03914288745094,53.03914288745094,1,1,87,87,87,87,87.0,0.0,87,87,87.0,0.0,87,87,87.0,0.0,0.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,0,1,1,87,87
192.168.57.139,54.183.32.115,56468,443,6,2024-04-18 21:43:44,127661762.0,83.00057772976689,0.3054947651435361,0.1488307830186458,0.1566639821248903,19,20,2852,7744,724,60,150.10526315789474,159.67364569707144,1514,54,387.2,528.2786764577953,1514,54,271.6923076923077,411.80373429809265,169582.31558185408,380,400,20,18,3359520.052631579,58307759.0,4.0,12998021.783717437,127661762.0,58307759.0,66.0,7092320.111111111,18171271.259847052,69608846.0,58308259.0,4.0,3663623.4736842103,13030936.792015068,9,9,0,0,0,2,0,18,38,0,0,1.0526315789473684,271.6923076923077,64240,64240,58287677.0,393.0,13866911.8,22436762.8642422,58291150.0,16273.0,18195063.14285714,25429935.820380546,0,0,0,0,0,0,150.10526315789474,387.2,0,19,20,2852,7744
192.168.57.139,192.82.242.213,58652,443,6,2024-04-18 21:43:53,117888901.0,78.22619366008001,0.29688969617250055,0.13572100396457168,0.16116869220792887,16,19,2502,6720,722,60,156.375,178.8815512427148,1514,54,353.6842105263158,522.9863692126894,1514,54,263.48571428571427,415.65441493271936,172768.59265306123,320,380,20,15,3467320.617647059,58882010.0,4.0,13748767.104352767,117888901.0,58882010.0,66.0,7859260.066666666,19848112.031055715,117877901.0,58925833.0,4.0,6548772.277777778,18362127.688576918,8,8,0,0,0,2,0,16,34,0,0,1.1875,263.48571428571427,64240,64240,58864254.0,11241.0,14915807.25,25375559.777456917,58838471.0,8124.0,16813966.85714286,26321008.21125796,0,0,0,0,0,0,156.375,353.6842105263158,0,16,19,2502,6720
192.168.57.139,18.244.214.81,47794,443,6,2024-04-18 21:43:53,117096484.0,87.00517429712065,0.2988988123674149,0.1366394570822468,0.16225935528516808,16,19,2219,7969,715,60,138.6875,165.8209571910318,1514,54,419.42105263157896,572.4421658482166,1514,54,291.0857142857143,458.27592258866247,210016.82122448977,320,380,20,15,3444014.2352941176,58867804.0,3.0,13750970.122638473,117096484.0,58867804.0,147.0,7806432.266666667,19863215.64202075,117080215.0,58868435.0,3.0,6504456.388888889,18364983.465315815,7,8,0,0,0,2,0,15,34,0,0,1.1875,291.0857142857143,64240,64240,58840386.0,7750.0,9818900.166666666,21923075.34866692,58846123.0,8805.0,14617289.625,25291442.105863363,0,0,0,0,0,0,138.6875,419.42105263157896,0,16,19,2219,7969
192.168.57.139,18.239.199.52,47948,443,6,2024-04-18 21:43:54,121780756.0,83.65853797130312,0.28740173036863065,0.1478066041895815,0.13959512617904918,18,17,2376,7812,718,60,132.0,161.5260556896833,1482,54,459.52941176470586,585.6452567741046,1482,54,291.0857142857143,454.7587348680347,206805.5069387755,360,340,20,17,3581786.9411764704,58474600.0,41.0,13694704.997990105,121780756.0,58474600.0,41.0,7163573.882352941,18693094.241313595,63736691.0,58475533.0,109.0,3983543.1875,14125138.447235795,7,10,0,0,0,2,0,17,34,0,0,0.9444444444444444,291.0857142857143,64240,64240,58454692.0,4598.0,19491775.666666668,27550942.749888252,58006427.0,7049.0,16643094.57142857,24775291.660567176,0,0,0,0,0,0,132.0,459.52941176470586,0,18,17,2376,7812
192.168.57.139,34.149.100.209,43186,443,6,2024-04-18 21:43:33,145605556.0,68.82979108297214,0.28845053137944815,0.1373573958949753,0.15109313548447284,20,22,2811,7211,739,60,140.55,150.96935947403367,1514,54,327.77272727272725,441.2621290445461,1514,54,238.61904761904762,348.6955250085635,121588.56916099774,400,440,20,19,3551355.024390244,58876091.0,6.0,13122426.024266398,145605556.0,58876201.0,19.0,7663450.315789473,18441081.267528344,87566369.0,58876302.0,6.0,4169827.095238095,13540973.48390185,12,9,0,0,0,2,0,21,41,0,0,1.1,238.61904761904762,64240,64240,58858138.0,13553.0,17483989.4,23173154.10856912,58874868.0,14494.0,18174910.0,24823381.452829547,0,0,0,0,0,0,140.55,327.77272727272725,0,20,22,2811,7211
192.168.57.139,34.149.100.209,37856,443,6,2024-04-18 21:44:01,116263365.0,298.7183451984209,0.5074685392083741,0.18922555699295304,0.318242982215421,22,37,2186,32544,290,60,99.36363636363636,69.6044313208874,1514,54,879.5675675675676,668.4420588017815,1514,54,588.6440677966102,651.4258094185964,424355.5851766734,440,740,20,21,2004540.7758620689,58077560.0,1.0,10587529.253569517,116263365.0,58077728.0,98.0,5536350.714285715,17030724.06790971,116240400.0,58077741.0,2.0,3228900.0,13295951.333774773,8,15,0,0,0,2,0,23,58,0,0,1.6818181818181819,588.6440677966102,64240,64240,58059940.0,7686.0,14526409.0,25134096.305960525,58072281.0,8424.0,19347493.666666668,27334962.437643226,0,0,5600.0,4.0,0,7.00E+8,99.36363636363636,879.5675675675676,0,22,37,2186,32544
192.168.57.139,192.168.57.2,54460,53,17,2024-04-18 21:41:40,20034922.0,39.53097496461428,0.2994770830652597,0.14973854153262986,0.14973854153262986,3,3,396,396,132,132,132.0,0.0,132,132,132.0,0.0,132,132,132.0,0.0,0.0,24,24,8,3,4006984.4,5012070.0,11695.0,1997648.5458778378,10010220.0,5007651.0,5002569.0,5005110.0,2541.0,10013007.0,5012070.0,5000937.0,5006503.5,5566.5,0,0,0,0,0,0,0,0,0,0,0,1.0,132.0,0,0,0,0,0,0,5002569.0,5082.0,2502006.5,2493904.3686842225,0,0,0,0,0,0,132.0,132.0,0,3,3,396,396
192.168.57.139,185.125.188.54,42846,443,6,2024-04-18 21:41:49,14106402.0,3066.1255790101545,5.316734912276001,2.1266939649104004,3.1900409473656004,30,45,12889,30363,1514,60,429.6333333333333,526.3064052642931,1514,54,674.7333333333333,669.638887759664,1514,54,576.6933333333334,627.906744102091,394266.8792888888,600,900,20,29,190627.05405405405,4997427.0,0.0,806022.6978223093,14106402.0,4997832.0,0.0,486427.6551724138,1230690.161872353,13953976.0,4997768.0,2.0,317135.8181818182,1029223.5510677735,12,18,0,0,2,2,0,30,74,0,0,1.5,576.6933333333334,64240,64239,4151131.0000000005,985.9999999999999,1451229.8,1721852.0444237245,4996309.0,6258.0,1531450.5,1939675.653974718,0,0,5863.0,5.0,0,4.51E+8,429.6333333333333,674.7333333333333,0,30,45,12889,30363
192.168.57.139,192.168.57.2,45411,53,17,2024-04-18 21:41:51,15030564.0,35.128422326667184,0.26612441156566047,0.13306220578283023,0.13306220578283023,2,2,264,264,132,132,132.0,0.0,132,132,132.0,0.0,132,132,132.0,0.0,0.0,16,16,8,2,5010188.0,5018772.0,5004139.0,6237.031398563476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,132.0,0,0,0,0,0,0,5004139.0,14633.0,2509386.0,2494753.0,0,0,0,0,0,0,132.0,132.0,0,2,2,264,264
192.168.57.139,192.168.57.2,40349,53,17,2024-04-18 21:42:01,20136.0,10528.406833531983,99.32459276916964,49.66229638458482,49.66229638458482,1,1,74,138,74,74,74.0,0.0,138,138,138.0,0.0,138,74,106.0,32.0,1024.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,138.0,0,1,1,74,138
192.168.57.139,192.168.57.2,43479,53,17,2024-04-18 21:42:01,18547.0,12508.761524774896,107.83415107564565,53.917075537822825,53.917075537822825,1,1,74,158,74,74,74.0,0.0,158,158,158.0,0.0,158,74,116.0,42.0,1764.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,158.0,0,1,1,74,158
192.168.57.139,185.125.190.58,49844,123,17,2024-04-18 21:42:01,155172.0,1160.0030933415821,12.888923259350914,6.444461629675457,6.444461629675457,1,1,90,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,1,1,90,90
192.168.57.139,192.168.57.2,37821,53,17,2024-04-18 21:42:02,18722.0,27454.33180215789,106.82619378271552,53.41309689135776,53.41309689135776,1,1,89,425,89,89,89.0,0.0,425,425,425.0,0.0,425,89,257.0,168.0,28224.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,425.0,0,1,1,89,425
192.168.57.139,35.244.181.201,34896,443,6,2024-04-18 21:44:01,135210091.0,69.39570804667234,0.28104411230667686,0.1257302607687765,0.15531385153790037,17,21,2390,6993,391,60,140.58823529411765,95.11420925796611,1514,54,333.0,430.1274451225114,1514,54,246.92105263157896,339.76813933056627,115442.38850415508,340,420,20,16,3654326.7837837837,58627382.0,5.0,13398742.233056024,135210091.0,58627605.0,50.0,8450630.6875,19355227.695860382,77190124.0,58627562.0,5.0,3859506.2,13188426.005074622,11,9,0,0,0,2,0,20,37,0,0,1.2352941176470589,246.92105263157896,64240,64240,58609484.0,2537.0,15413534.4,22744325.87241898,58625409.0,5261.0,15003116.111111112,23815683.76575531,0,0,0,0,0,0,140.58823529411765,333.0,0,17,21,2390,6993
192.168.57.139,34.160.144.191,55446,443,6,2024-04-18 21:44:01,117112795.0,54.639631818197145,0.273240852974263,0.12808164983168577,0.1451592031425772,15,17,1819,4580,345,60,121.26666666666667,86.35235311726537,1514,54,269.4117647058824,452.91578996847545,1514,54,199.96875,343.42015851350004,117937.4052734375,300,340,20,14,3777832.0967741935,58958642.0,4.0,14362107.304124229,117112795.0,58958800.0,45.0,8365199.642857143,20454052.896682672,117098642.0,58959023.0,4.0,7318665.125,19340565.778278816,8,7,0,0,0,2,0,15,31,0,0,1.1333333333333333,199.96875,64240,64240,58935385.0,2115.0,14740906.25,25515694.60417509,58944759.0,9602.0,19488462.166666668,27541849.840946727,0,0,0,0,0,0,121.26666666666667,269.4117647058824,0,15,17,1819,4580
192.168.57.139,34.107.221.82,40642,80,6,2024-04-18 21:44:33,103345127.0,21.413685040030963,0.2709368193045038,0.14514472462741276,0.12579209467709107,15,13,1209,1004,355,60,80.6,73.41916189478965,352,54,77.23076923076923,79.32615617344912,355,54,79.03571428571429,76.23716854229922,5812.105867346938,300,260,20,14,3827597.296296296,10244013.0,110.0,4912893.392367376,103344922.0,10244214.0,441.0,7381780.142857143,4507250.094761198,103327818.0,11140315.0,1044.0,8610651.5,3854578.614926053,1,1,0,0,0,2,0,2,27,0,0,0.8666666666666667,79.03571428571429,64240,64240,9091565.0,17.0,4545791.0,4545774.0,10098414.0,17309.0,6444573.0,4558952.793347247,0,0,0,0,0,0,80.6,77.23076923076923,0,15,13,1209,1004
192.168.57.139,34.107.221.82,40648,80,6,2024-04-18 21:44:33,103305575.0,20.64748199697838,0.2710405512964813,0.1452002953374007,0.1258402559590806,15,13,1211,922,357,60,80.73333333333333,73.91749153992951,270,54,70.92307692307692,57.4783725727292,357,54,76.17857142857143,66.9691045885172,4484.860969387756,300,260,20,14,3826132.407407407,10243933.0,113.0,4911202.609550622,103305436.0,10244146.0,258.0,7378959.714285715,4505966.952252954,103290176.0,11103580.0,675.0,8607514.666666666,3852742.933955092,1,1,0,0,0,2,0,2,27,0,0,0.8666666666666667,76.17857142857143,64240,64240,9054558.0,1392.0,4527975.0,4526583.0,10062040.0,15399.0,6431743.333333333,4550113.188806358,0,0,0,0,0,0,80.73333333333333,70.92307692307692,0,15,13,1211,922
192.168.57.139,192.168.57.2,56646,53,17,2024-04-18 21:42:20,24288.0,7081.686429512516,82.34519104084322,41.17259552042161,41.17259552042161,1,1,78,94,78,78,78.0,0.0,94,94,94.0,0.0,94,78,86.0,8.0,64.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,94.0,0,1,1,78,94
192.168.57.139,192.168.57.2,47850,53,17,2024-04-18 21:42:20,27823.0,7799.30273514718,71.88297451748554,35.94148725874277,35.94148725874277,1,1,78,139,78,78,78.0,0.0,139,139,139.0,0.0,139,78,108.5,30.5,930.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,139.0,0,1,1,78,139
