protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,normal
6,11336622.0,322386.5980536354,255.5434943495514,26.903957810360087,228.6395365391913,305,2592,46735,3608040,1514,55,153.2295081967213,275.5243581176655,1514,54,1391.9907407407406,358.087251731387,1514,54,1261.5723161891613,516.9789560256174,267267.2409733373,6100,51840,20,304,3914.579419889503,3615861.0,0.0,75481.17945001232,11336622.0,3615861.0,0.0,37291.51973684211,230368.6335672696,11325474.0,3657979.0,2.0,4371.082207641837,80591.74492025343,90,340,0,0,2,2,0,430,2896,0,0,8.498360655737704,1261.5723161891613,64240,64239,3611983.0,8217.0,247493.16216216216,614351.345939435,3573836.0,5238.0,183438.78,531587.4416274067,4093.0,5.0,27150.04201680672,19.142857142857142,3659365.221278497988377291015,65214464.49477211255096685640,153.2295081967213,1391.9907407407406,0,305,2592,46735,3608040,normal
6,62859878.0,291.4895889552951,1.0340459139930243,0.5408855550117357,0.4931603589812885,34,31,7523,10800,481,60,221.26470588235293,204.13019329131296,756,54,348.38709677419354,346.1437029028741,756,54,281.89230769230767,288.04572943982475,82970.34224852071,680,620,20,33,982185.59375,10243268.0,56.0,2685916.3749175053,62859541.0,10243450.0,199.0,1904834.5757575757,3497791.3895879723,62845978.0,11055194.0,480.0,2094865.9333333333,3799426.234579996,13,13,0,0,0,2,0,26,64,0,0,0.9117647058823529,281.89230769230767,64240,64240,9852389.0,73776.0,2613334.785714286,3529290.2960111275,9955378.0,13900.0,2754703.2352941176,3790792.427863685,0,0,0,0,0,0,221.26470588235293,348.38709677419354,0,34,31,7523,10800,normal
6,58266666.0,158.9588118874006,0.5148741477674388,0.22311213069922345,0.2917620170682153,13,17,2613,6649,895,60,201.0,266.3531490333839,1514,54,391.11764705882354,530.2036104291545,1514,54,308.73333333333335,446.00104135404086,198916.92888888885,260,340,20,12,2009195.3793103448,58111932.0,3.0,10602425.296269866,58266666.0,58111993.0,39.0,4855555.5,16057429.432193205,58209966.0,58111983.0,3.0,3638122.875,14065092.779705271,7,7,0,0,0,2,0,14,29,0,0,1.3076923076923077,308.73333333333335,64240,64240,58094459.0,2366.0,19373374.666666668,27379942.640668627,58092432.0,5262.0,9693497.333333334,21644662.324993826,0,0,0,0,0,0,201.0,391.11764705882354,0,13,17,2613,6649,normal
6,235379.0,40895.7468593205,157.1932925197235,72.22394521176486,84.96934730795866,17,20,2574,7052,726,60,151.41176470588235,188.49779490784795,1514,54,352.6,509.6264710550268,1514,54,260.1621621621622,408.3706923275492,166766.62235208185,340,400,20,16,6538.305555555556,75185.0,3.0,15060.36737750858,235379.0,75185.0,34.0,14711.1875,20597.78137087448,217250.0,75412.0,3.0,11434.21052631579,19107.716414769653,9,7,0,0,2,2,0,16,36,0,0,1.1764705882352942,260.1621621621622,64240,64239,69272.0,570.0,34921.0,34351.0,47312.0,9871.0,22982.0,14195.943998198922,0,0,0,0,0,0,151.41176470588235,352.6,0,17,20,2574,7052,normal
6,50448769.0,153.8987006798917,0.5550184980727677,0.25768715981949925,0.2973313382532684,13,15,1765,5999,717,60,135.76923076923077,173.56495296979827,1514,54,399.93333333333334,569.2266644804646,1514,54,277.2857142857143,452.6861777326585,204924.77551020408,260,300,20,12,1868472.9259259258,50085276.0,4.0,9456135.645160573,50448626.0,50085864.0,96.0,4204052.166666667,13833953.692238834,50363535.0,50085276.0,4.0,3597395.3571428573,12893466.724296661,6,5,0,0,2,2,0,11,27,0,0,1.1538461538461537,277.2857142857143,64240,64239,85454.0,48133.0,72605.33333333333,17311.77788546155,50037572.0,6927.0,10060618.4,19988500.385498807,0,0,0,0,0,0,135.76923076923077,399.93333333333334,0,13,15,1765,5999,normal
6,78182.0,98974.18843211992,281.39469443094316,127.90667928679235,153.48801514415084,10,12,1537,6201,726,60,153.7,198.09192310642044,1514,54,516.75,597.3453949210066,1514,54,351.72727272727275,495.12167300006183,245145.47107438018,200,240,20,9,3722.9523809523807,27824.0,4.0,7523.7881826098765,78182.0,28149.0,28.0,8686.888888888889,9795.628349699271,63576.0,27824.0,4.0,5779.636363636364,9072.340434456682,4,4,0,0,1,2,1,8,20,0,0,1.2,351.72727272727275,64240,64239,0,0,0,0,16049.0,13375.0,14624.333333333334,1098.6735436677975,0,0,4904.0,4.0,0,43398230.08849557522123893805,153.7,516.75,0,10,12,1537,6201,normal
17,86402.0,110807.62019397698,173.607092428416,81.0166431332608,92.5904492951552,7,8,1985,7589,1399,73,283.57142857142856,456.02157127639015,1399,69,948.625,536.7692561753141,1399,69,638.2666666666667,600.6606880945533,360793.26222222217,56,64,8,7,6171.571428571428,22874.0,8.0,8618.625617267075,64863.0,23517.0,103.0,10810.5,9035.665604517835,63528.0,23551.0,8.0,9075.42857142857,9556.161884312325,0,0,0,0,0,0,0,0,0,0,0,1.1428571428571428,638.2666666666667,0,0,17239.0,9187.0,13213.0,4026.0,22874.0,5487.0,15681.333333333334,7408.753576382167,0,0,0,0,0,0,283.57142857142856,948.625,0,7,8,1985,7589,normal
6,58497163.0,153.3920542437246,0.5641299219929691,0.25642269181498595,0.3077072301779832,15,18,2326,6647,725,60,155.06666666666666,183.9972705111561,1514,54,369.27777777777777,527.6015758500974,1514,54,271.90909090909093,422.61095825660686,178600.0220385675,300,360,20,14,1828036.34375,58222299.0,6.0,10128723.063251399,58497163.0,58222339.0,191.0,4178368.785714286,14989121.354443315,58424579.0,58222730.0,6.0,3436739.9411764704,13696511.790931888,8,7,0,0,0,2,0,15,32,0,0,1.2,271.90909090909093,64240,64240,58191174.0,26733.0,14579941.0,25178964.22731675,58221241.0,10168.0,9726842.833333334,21687356.306208134,0,0,0,0,0,0,155.06666666666666,369.27777777777777,0,15,18,2326,6647,normal
6,58249779.0,148.61858960872624,0.5493583074366686,0.2575117066109384,0.29184660082573016,15,17,2249,6408,716,60,149.93333333333334,178.18172995256523,1514,54,376.94117647058823,535.0831129051476,1514,54,270.53125,424.0510718338506,179819.3115234375,300,340,20,14,1879025.1290322582,58011248.0,3.0,10248308.537233554,58249779.0,58011356.0,90.0,4160698.5,14935503.716349788,58188934.0,58011605.0,3.0,3636808.375,14039526.03804905,7,7,0,0,0,2,0,14,31,0,0,1.1333333333333333,270.53125,64240,64240,57995067.0,58912.0,29026989.5,28968077.5,57995687.0,11941.0,11619761.2,23187966.02630838,0,0,0,0,0,0,149.93333333333334,376.94117647058823,0,15,17,2249,6408,normal
6,83602.0,70285.39987081649,191.38298126839072,95.69149063419536,95.69149063419536,8,8,1150,4726,716,60,143.75,216.33871012835405,1514,54,590.75,684.4442544868062,1514,54,367.25,554.6038563695712,307585.4375,160,160,20,7,5573.466666666666,25467.0,4.0,9033.78435184035,83602.0,25778.0,111.0,11943.142857142857,10164.517140222528,66696.0,25467.0,4.0,9528.0,10600.347083266392,1,4,0,0,2,2,0,5,15,0,0,1.0,367.25,64240,64239,0,0,0,0,21222.0,8723.0,15563.0,5170.578368680497,0,0,0,0,0,0,143.75,590.75,0,8,8,1150,4726,normal
6,12796.0,15004.688965301657,234.4482650828384,156.29884338855894,78.14942169427947,2,1,134,58,74,60,67.0,7.0,58,58,58.0,0.0,74,58,64.0,7.118052168020874,50.666666666666664,40,20,20,1,6398.0,12680.0,116.0,6282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,64.0,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,58.0,0,2,1,134,58,normal
6,392052.0,18739.861038841787,66.31773336190098,33.15886668095049,33.15886668095049,13,13,1707,5640,716,60,131.30769230769232,175.60418105035785,1514,54,433.84615384615387,591.9156444777541,1514,54,282.5769230769231,462.04205378672583,213482.85946745565,260,260,20,12,15682.08,296386.0,1.0,57965.088997374965,392052.0,296386.0,94.0,32671.0,80304.39069876565,375257.0,296605.0,19.0,31271.416666666668,80760.90710079385,4,6,0,0,2,2,0,10,25,0,0,1.0,282.5769230769231,64240,64239,0,0,0,0,274596.0,16593.0,103950.33333333333,120676.14195118364,0,0,0,0,0,0,131.30769230769232,433.84615384615387,0,13,13,1707,5640,normal
6,63703078.0,3079.160476358772,6.844253271403935,2.605839548286819,4.238413723117115,166,270,29982,166170,1514,60,180.6144578313253,233.5746484905353,1514,54,615.4444444444445,639.6843511731411,1514,54,449.88990825688074,564.5819284522432,318752.75393485394,3320,5400,20,165,146443.85747126437,58287661.0,1.0,2792019.0875841603,63703078.0,58287661.0,1.0,386079.2606060606,4523160.441931437,63651133.0,58288442.0,2.0,236621.31226765798,3547529.1588854683,103,115,0,0,0,2,0,218,435,0,0,1.6265060240963856,449.88990825688074,64240,64240,58270095.0,3361.0,1689248.3243243243,9433437.13185229,58277288.0,5098.0,1276412.0408163266,8230105.654669523,390.0,4.0,8459.5,6.125,267306.3742289239204934886909,13752489.33143669985775248933,180.6144578313253,615.4444444444445,0,166,270,29982,166170,normal
6,2031394.9999999998,3765.3927473484973,14.768176548627915,7.3840882743139575,7.3840882743139575,15,15,1869,5780,717,60,124.6,163.61450628433488,1514,54,385.3333333333333,555.7629790557203,1514,54,254.96666666666667,429.90297225717757,184816.56555555557,300,300,20,14,70048.10344827586,1793842.0,4.0,326412.63580240274,2031395.0,1793842.0,27.0,145099.64285714287,458149.639410782,2017088.0,1838160.0,4.0,144077.7142857143,470588.45182303834,6,6,0,0,2,2,0,12,29,0,0,1.0,254.96666666666667,64240,64239,1792303.0,23986.0,635449.3333333334,818463.6888269522,1749604.0,11192.0,320478.5,639904.4716434242,0,0,0,0,0,0,124.6,385.3333333333333,0,15,15,1869,5780,normal
6,206962.0,34813.154105584596,111.13151206501676,53.14985359631236,57.981658468704396,11,12,1588,5617,717,60,144.36363636363637,188.2948716181244,1514,54,468.0833333333333,604.3448875067577,1514,54,313.2608695652174,483.38599369819525,233662.01890359164,220,240,20,10,9407.363636363636,119734.0,2.0,25578.190620394227,206962.0,119734.0,75.0,20696.2,34789.41840790099,188061.0,119945.0,6.0,17096.454545454544,34150.003019735355,4,4,0,0,1,2,1,8,21,0,0,1.0909090909090908,313.2608695652174,64240,64239,0,0,0,0,85883.0,15197.0,39911.333333333336,32537.499538566608,0,0,0,0,0,0,144.36363636363637,468.0833333333333,0,11,12,1588,5617,normal
6,232512.0,31254.300853289293,103.2204789430223,51.61023947151115,51.61023947151115,12,12,1650,5617,719,60,137.5,182.31177508140647,1514,54,468.0833333333333,593.1549064583008,1514,54,302.7916666666667,468.88857766412787,219856.49826388888,240,240,20,11,10109.217391304348,153223.0,5.0,31342.369274439825,232512.0,153223.0,108.0,21137.454545454544,42709.65516210727,214499.0,153466.0,5.0,19499.909090909092,43191.78108570394,4,5,0,0,1,2,1,9,22,0,0,1.0,302.7916666666667,64240,64239,151720.0,16471.0,84095.5,67624.5,127953.0,11223.0,45229.25,47971.73152167326,0,0,0,0,0,0,137.5,468.0833333333333,0,12,12,1650,5617,normal
6,58528089.0,126.14455940975623,0.4271453318764602,0.2050297593007009,0.2221155725757593,12,13,1673,5710,719,60,139.41666666666666,180.45473039580375,1514,54,439.2307692307692,589.1753237621018,1514,54,295.32,467.5181040344855,218573.17759999997,240,260,20,11,2438670.375,58278397.0,3.0,11643412.142241698,58528089.0,58278397.0,176.0,5320735.363636363,16746713.735446988,58510109.0,58321864.0,3.0,4875842.416666667,16114610.085649118,5,5,0,0,0,2,0,10,24,0,0,1.0833333333333333,295.32,64240,64240,111103.0,1054.0,56078.5,55024.5,58235150.0,7915.0,9731759.0,21691391.905660726,0,0,4320.0,4.0,0,34838709.67741935483870967742,139.41666666666666,439.2307692307692,0,12,13,1673,5710,normal
6,61249071.0,233.01577912912344,0.8653192470462123,0.4571497908923386,0.40816945615387373,28,25,5901,8371,481,60,210.75,201.22546434286093,756,54,334.84,343.63174242202945,756,54,269.2830188679245,284.47935743385807,80928.50480598077,560,500,20,27,1177866.75,10239883.0,68.0,2912758.582316426,61248696.0,10240205.0,1109.0,2268470.222222222,3723802.856367303,61235176.0,11173820.0,1375.0,2551465.6666666665,4074595.7194816857,10,10,0,0,0,2,0,20,52,0,0,0.8928571428571429,269.2830188679245,64240,64240,9126382.0,12786.0,2731260.0,3541662.831726732,10081025.0,13895.0,3267590.214285714,3926320.5233198055,0,0,0,0,0,0,210.75,334.84,0,28,25,5901,8371,normal
6,60992774.0,211.84476705388084,0.8033738554012972,0.4262800049068108,0.37709385049448646,26,23,5360,7561,481,60,206.15384615384616,199.75536813961148,756,54,328.7391304347826,342.3046211873284,756,54,263.6938775510204,282.6917412567274,79914.62057476051,520,460,20,25,1270682.7916666667,10240076.0,44.0,3049490.2320855884,60992638.0,10240193.0,802.0,2439705.52,3873420.31898851,60975693.0,11088852.0,974.0,2771622.409090909,4242717.996608431,9,9,0,0,0,2,0,18,48,0,0,0.8846153846153846,263.6938775510204,64240,64240,9821895.0,26516.0,3207999.0,3783263.9636557936,9997673.0,17081.0,3502112.230769231,4062713.1575430296,0,0,0,0,0,0,206.15384615384616,328.7391304347826,0,26,23,5360,7561,normal
6,58521511.0,199.22588806703916,0.5809829483042569,0.25631600660481924,0.32466694169943766,15,19,2565,9094,743,60,171.0,222.7042882389111,1514,54,478.63157894736844,585.7474047408703,1514,54,342.9117647058824,486.7702905313189,236945.3157439446,300,380,20,14,1773379.121212121,58266280.0,4.0,9986650.819406733,58521511.0,58266328.0,39.0,4180107.9285714286,15000849.741535941,58464851.0,58266578.0,4.0,3248047.277777778,13343980.106102204,7,9,0,0,0,2,0,16,33,0,0,1.2666666666666666,342.9117647058824,64240,64240,58255478.0,1701.0,19457495.666666668,27434355.60862628,58254650.0,11152.0,9735612.166666666,21698390.55042068,0,0,0,0,0,0,171.0,478.63157894736844,0,15,19,2565,9094,normal
6,155809.0,46037.13521041788,147.61663318550276,70.59925934958828,77.01737383591448,11,12,1587,5586,716,60,144.27272727272728,188.01841829947065,1514,54,465.5,608.5293063334474,1514,54,311.8695652173913,485.65324043322227,235859.06994328919,220,240,20,10,7082.227272727273,52374.0,5.0,13889.934232882517,155809.0,52374.0,35.0,15580.9,17247.811637712188,135517.0,52749.0,5.0,12319.727272727272,17357.906613890078,4,4,0,0,2,2,0,8,22,0,0,1.0909090909090908,311.8695652173913,64240,64239,0,0,0,0,26516.0,5748.0,17458.0,8683.405015699007,0,0,4289.0,4.0,0,77981818.18181818181818181818,144.27272727272728,465.5,0,11,12,1587,5586,normal
6,5249660.0,58.28948922406403,0.9524426343801312,0.5714655806280787,0.3809770537520525,3,2,194,112,74,60,64.66666666666667,6.599663291074444,58,54,56.0,2.0,74,54,61.2,6.7646138101151045,45.75999999999999,60,40,20,2,1312415.0,5233037.0,117.0,2263581.85567664,5249510.0,5233037.0,16473.0,2624755.0,2608282.0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0.6666666666666666,61.2,64240,64239,0,0,0,0,5216681.0,16356.0,2616518.5,2600162.5,0,0,0,0,0,0,64.66666666666667,56.0,0,3,2,194,112,normal
6,61210805.0,166.94764919363502,0.6698163829082137,0.3594136688775781,0.3104027140306356,22,19,4278,5941,481,60,194.45454545454547,195.47651039371067,756,54,312.6842105263158,338.26197456247286,756,54,249.2439024390244,277.4955750460479,77003.79417013681,440,380,20,21,1530270.125,10239912.0,60.0,3263028.4078541147,61210386.0,10240446.0,1214.0,2914780.285714286,4030654.874916094,61194960.0,11081222.0,1464.0,3399720.0,4426574.610015439,7,7,0,0,0,2,0,14,40,0,0,0.8636363636363636,249.2439024390244,64240,64240,9254131.0,14631.0,3966621.0,3719872.450118358,9985123.0,15845.0,4176318.272727273,4029242.948309839,0,0,0,0,0,0,194.45454545454547,312.6842105263158,0,22,19,4278,5941,normal
6,65306824.00000001,55.64502723329494,0.3674960521736595,0.19906036159406557,0.16843569057959393,13,11,1634,2000,480,60,125.6923076923077,151.12266266711174,755,54,181.8181818181818,270.20289285236225,755,54,151.41666666666666,215.9060205789135,46615.409722222226,260,220,20,12,2839427.1304347827,10240180.0,57.0,4423802.289088852,65306566.0,10240440.0,1104.0,5442213.833333333,4831764.362548665,65290595.0,11147568.0,1279.0,6529059.5,4796072.801820428,2,2,0,0,0,2,0,4,23,0,0,0.8461538461538461,151.41666666666666,64240,64240,9098882.0,15125.0,3942744.3333333335,3808814.6257739495,10046762.0,16229.0,4413250.6,4377618.843214178,0,0,0,0,0,0,125.6923076923077,181.8181818181818,0,13,11,1634,2000,normal
6,59120507.0,124.88052580469243,0.4228651151452405,0.20297525526971547,0.21988985987552506,12,13,1673,5710,719,60,139.41666666666666,180.45473039580375,1514,54,439.2307692307692,578.5830375675965,1514,54,295.32,460.5878608908402,212141.17759999997,240,260,20,11,2463354.4583333335,58979106.0,5.0,11784353.591523826,59120507.0,58979106.0,26.0,5374591.545454546,16951243.539587293,59103953.0,59021748.0,5.0,4925329.416666667,16310686.176187228,5,6,0,0,0,2,0,11,24,0,0,1.0833333333333333,295.32,64240,64240,19375.0,4639.0,12007.0,7368.0,58936665.0,5996.0,11800624.0,23568021.526465025,0,0,0,0,0,0,139.41666666666666,439.2307692307692,0,12,13,1673,5710,normal
6,83257.0,86563.29197544951,276.25304779177725,132.12102285693695,144.13202493484033,11,12,1590,5617,719,60,144.54545454545453,188.8478770364047,1514,54,468.0833333333333,593.1549064583008,1514,54,313.3478260869565,476.1733890174015,226741.0964083176,220,240,20,10,3784.409090909091,26383.0,4.0,7277.244293993627,83257.0,26585.0,83.0,8325.7,9159.662920107921,69170.0,26383.0,4.0,6288.181818181818,8811.70603456955,4,5,0,0,1,2,1,9,21,0,0,1.0909090909090908,313.3478260869565,64240,64239,0,0,0,0,13971.0,11410.0,12597.666666666666,1053.7344173093247,0,0,0,0,0,0,144.54545454545453,468.0833333333333,0,11,12,1590,5617,normal
6,59072861.0,132.12497021263283,0.42320618261573617,0.20313896765555337,0.2200672149601828,12,13,1667,6138,713,60,138.91666666666666,178.84931196090434,1514,54,472.15384615384613,581.9961467165391,1514,54,312.2,468.1936351553703,219205.28,240,260,20,11,2461369.2083333335,58866857.0,6.0,11761370.452348456,59072861.0,58866857.0,338.0,5370260.090909091,16917125.739022665,59061559.0,58909048.0,6.0,4921796.583333333,16277782.43861567,5,5,0,0,0,2,0,10,24,0,0,1.0833333333333333,312.2,64240,64240,66295.0,20601.0,43448.0,22847.0,58824787.0,10900.0,11790750.6,23517030.552390568,0,0,0,0,0,0,138.91666666666666,472.15384615384613,0,12,13,1667,6138,normal
6,96602.0,51820.87327384527,279.49731889608915,134.57278317219107,144.92453572389806,13,14,2804,2202,1299,60,215.69230769230768,351.8092543968819,884,54,157.28571428571428,240.0218527466163,1299,54,185.40740740740742,300.5272230547213,90316.6117969822,260,280,20,12,3715.4615384615386,24011.0,0.0,7469.10003450508,96602.0,29565.0,60.0,8050.166666666667,10956.939534935027,76341.0,24011.0,50.0,5872.384615384615,8602.614482178897,7,5,0,0,2,2,0,12,26,0,0,1.0769230769230769,185.40740740740742,64240,64239,18825.0,15500.0,17162.5,1662.5,22827.0,12115.0,18317.0,4533.863988549576,75.0,4.0,0,0,132042.2535211267605633802817,0,215.69230769230768,157.28571428571428,0,13,14,2804,2202,normal
17,246758.0,43528.47729354266,141.8393729889203,76.99851676541388,64.84085622350644,19,16,3042,7699,1399,82,160.10526315789474,292.73445749326834,1399,68,481.1875,555.2246413333526,1399,68,306.8857142857143,461.5504783678949,213028.84408163262,152,128,8,19,7257.588235294118,26738.0,10.0,7562.03361271699,231959.0,37323.0,45.0,12886.611111111111,13397.922969786063,231448.0,42494.0,10.0,15429.866666666667,14062.774215953583,0,0,0,0,0,0,0,0,0,0,0,0.8421052631578947,306.8857142857143,0,0,19630.0,846.0,11097.833333333334,7156.776495431135,25587.0,7738.0,11626.57142857143,6223.045805876799,0,0,0,0,0,0,160.10526315789474,481.1875,0,19,16,3042,7699,normal
6,164737.0,43809.22318604807,139.61647960081828,66.77309893952179,72.8433806612965,11,12,1599,5618,728,60,145.36363636363637,191.3380030337901,1514,54,468.1666666666667,604.2961240613375,1514,54,313.7826086956522,483.7725801063552,234035.90926275984,220,240,20,10,7488.045454545455,39092.0,4.0,12336.13353481726,164737.0,39092.0,67.0,16473.7,13925.96969011494,142096.0,39340.0,4.0,12917.818181818182,14424.716999386736,4,4,0,0,1,2,1,8,21,0,0,1.0909090909090908,313.7826086956522,64240,64239,35732.0,31144.0,33438.0,2294.0,38053.0,8942.0,19794.5,11847.81162282723,0,0,0,0,0,0,145.36363636363637,468.1666666666667,0,11,12,1599,5618,normal
6,163942.0,44015.56648082859,140.2935184394481,67.09690012321431,73.19661831623378,11,12,1599,5617,728,60,145.36363636363637,191.3380030337901,1514,54,468.0833333333333,604.3448875067577,1514,54,313.7391304347826,483.79048801614124,234053.2362948961,220,240,20,10,7451.909090909091,43357.0,3.0,12591.445342371042,163942.0,43357.0,26.0,16394.2,14476.19344855546,141385.0,43568.0,3.0,12853.181818181818,14890.74100859739,4,4,0,0,1,2,1,8,21,0,0,1.0909090909090908,313.7391304347826,64240,64239,42279.0,5321.0,22294.333333333332,15237.553113570726,22423.0,8474.0,15715.0,5950.830765531818,0,0,0,0,0,0,145.36363636363637,468.0833333333333,0,11,12,1599,5617,normal
6,148626.0,47777.64321182027,141.29425537927415,67.2829787520353,74.01127662723884,10,11,1539,5562,728,60,153.9,198.669801429407,1514,54,505.6363636363636,629.1787248219658,1514,54,338.14285714285717,506.9643817407112,257012.88435374157,200,220,20,9,7431.3,31440.0,4.0,10758.493291813682,148626.0,31440.000000000004,30.0,16514.0,11258.751933989446,125402.0,31720.0,4.0,12540.2,11787.892269612918,4,4,0,0,1,2,1,8,19,0,0,1.1,338.14285714285717,64240,64239,26215.0,9241.0,15638.666666666666,7533.264468711792,22365.0,7901.0,12856.8,5104.524205055746,0,0,0,0,0,0,153.9,505.6363636363636,0,10,11,1539,5562,normal
6,126600.99999999999,57005.86883199975,181.67313054399256,86.88714939060513,94.78598115338743,11,12,1599,5618,728,60,145.36363636363637,191.3380030337901,1514,54,468.1666666666667,603.799474623451,1514,54,313.7826086956522,483.44892779330786,233722.86578449898,220,240,20,10,5754.590909090909,24843.0,0.0,8491.811727985596,126601.0,24843.0,0.0,12660.1,9271.606197957288,104211.0,25261.0,4.0,9473.727272727272,8845.485300329605,4,5,0,0,1,2,1,9,21,0,0,1.0909090909090908,313.7826086956522,64240,64239,0,0,0,0,22272.0,8901.0,15586.5,6685.5,0,0,0,0,0,0,145.36363636363637,468.1666666666667,0,11,12,1599,5618,normal
6,126973.0,56823.10412449891,181.14087246895008,86.63259118080222,94.50828128814787,11,12,1599,5616,728,60,145.36363636363637,191.3380030337901,1514,54,468.0,603.8972042767986,1514,54,313.69565217391306,483.48485294223514,233757.60302457472,220,240,20,10,5771.5,29495.0,5.0,9290.886095083622,126973.0,29719.0,28.0,12697.3,10528.60296573102,104648.0,29495.0,5.0,9513.454545454546,10317.05395197359,4,5,0,0,1,2,1,9,21,0,0,1.0909090909090908,313.69565217391306,64240,64239,27625.0,3662.0,15643.5,11981.5,22200.0,10886.0,14681.0,5316.814898665052,0,0,0,0,0,0,145.36363636363637,468.0,0,11,12,1599,5616,normal
6,58346180.0,123.70989840294601,0.3770598177978404,0.17139082627174565,0.20566899152609477,10,12,1562,5656,728,60,156.2,196.43054752252763,1514,54,471.3333333333333,613.2351823639026,1514,54,328.09090909090907,497.2754778052566,247282.90082644628,200,240,20,9,2778389.523809524,58167198.0,2.0,12385319.236309214,58346180.0,58167198.0,8908.0,6482908.888888889,18273160.275785975,58324097.0,58208825.0,2.0,5302190.636363637,16730548.923683194,5,4,0,0,0,2,0,9,21,0,0,1.2,328.09090909090907,64240,64240,27460.0,3838.0,15649.0,11811.0,58125713.0,11188.0,11639699.2,23243007.69063086,0,0,0,0,0,0,156.2,471.3333333333333,0,10,12,1562,5656,normal
6,18856824.0,1085.3895650720397,3.765215181517312,1.8030607911491352,1.9621543903681766,34,37,6195,14272,719,60,182.2058823529412,185.88417953309536,1514,54,385.72972972972974,537.1500192406188,1514,54,288.2676056338028,421.0038626080368,177244.25233088672,680,740,20,33,269383.2,14951542.0,27.0,1783124.228655861,18856824.0,14951542.0,76.0,571418.9090909091,2563599.0234300327,18802679.0,14992573.0,27.0,522296.6388888889,2466736.635602505,22,13,0,0,0,2,0,35,70,0,0,1.088235294117647,288.2676056338028,64240,64240,14950061.0,2639.0,2199005.625,4849130.205792012,14910704.0,7931.0,1768116.3,4409074.037838695,570.5,5.0,0,0,701290.7191149354640442532268,0,182.2058823529412,385.72972972972974,0,34,37,6195,14272,normal
6,5782218.0,1016.9108117334905,2.9400482652158737,1.38355212480747,1.5564961404084037,8,9,1312,4568,733,60,164.0,218.40959228019267,1514,54,507.55555555555554,600.8629185709335,1514,54,345.88235294117646,492.9408605923458,242990.6920415225,160,180,20,7,361388.625,5685282.0,3.0,1374671.6802712327,5782047.0,5685282.0,63.0,826006.7142857143,1983891.759736382,5770939.0,5728163.0,3.0,721367.375,1892408.6252259274,3,2,0,0,1,2,0,5,16,0,0,1.125,345.88235294117646,64240,64239,0,0,0,0,5642539.0,9899.0,1140949.0,2250800.5915819374,0,0,0,0,0,0,164.0,507.55555555555554,0,8,9,1312,4568,normal
6,5803758.0,1048.4586021677678,3.4460430638217514,1.7230215319108757,1.7230215319108757,10,10,1432,4653,733,60,143.2,199.73172006469076,1514,54,465.3,582.7610230617693,1514,54,304.25,464.4229618569693,215688.6875,200,200,20,9,305460.94736842107,5653664.0,1.0,1260651.3378915417,5803758.0,5653664.0,64.0,644862.0,1771030.0715146915,5781937.0,5696357.0,4.0,642437.4444444445,1786870.7829304473,3,4,0,0,1,2,1,7,18,0,0,1.0,304.25,64240,64239,20682.0,13932.0,17307.0,3375.0,5611036.0,6287.0,1137655.6,2236703.3267242755,0,0,0,0,0,0,143.2,465.3,0,10,10,1432,4653,normal
