src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.139,74.125.166.6,36140,443,17,2024-04-19 18:27:40,96806177.0,60108.43708867875,45.69956315907403,2.210602738707469,43.48896042036656,214,4210,68404,5750464,1399,71,319.6448598130841,495.4363742987099,1399,69,1365.9059382422802,198.02077481137883,1399,69,1315.2956600361663,315.56137127481117,99578.9790408392,1712,33680,8,214,21886.994573818676,15910519.0,3.0,408587.4650536118,96804113.0,15910519.0,7.0,454479.40375586855,1810180.7315304615,96792844.0,15947719.0,4.0,22996.63673081492,419861.10737996345,0,0,0,0,0,0,0,0,0,0,0,19.672897196261683,1315.2956600361663,0,0,15908899.0,1020.0000000000001,1602470.0169491526,3157247.491015098,15887216.0,5152.0,1302054.5479452056,2901511.838978493,0,0,66229.60975609756,49.21951219512195,0,70858760.74788304215649178659,319.6448598130841,1365.9059382422802,0,214,4210,68404,5750464
192.168.57.139,142.250.189.174,56206,443,6,2024-04-19 18:28:03,102567504.0,2154.7370403007953,4.0558654912768475,1.540448912552264,2.515416578724583,158,258,68674,152332,1514,60,434.6455696202532,477.4002788832869,1514,54,590.4341085271318,662.2837145261318,1514,54,531.2644230769231,603.5791940930162,364307.8435419749,3160,5160,20,158,247150.61204819276,23501428.0,0.0,1530596.5891226833,102567339.0,23501496.0,0.0,653295.152866242,2434628.5847997353,102567419.0,23501512.0,2.0,399095.01556420233,1929592.3239443798,109,75,0,0,0,0,0,184,416,0,0,1.6329113924050633,531.2644230769231,62780,64240,23441139.0,10003.0,2813090.8571428573,4508779.299308717,23500343.0,5856.0,2368386.619047619,4239182.349625529,3798.1666666666665,4.5,24598.5,17.0,17597683.39768339768339768340,4.278E+8,434.6455696202532,590.4341085271318,0,158,258,68674,152332
192.168.57.139,172.217.12.97,49838,443,6,2024-04-19 18:28:07,93386113.0,684.3629951703847,2.2166036614030613,0.8994913408592132,1.317112320543848,84,123,10536,53374,200,60,125.42857142857143,59.099650654491974,1514,54,433.9349593495935,551.3400193237609,1514,54,308.743961352657,452.758327948075,204990.10352633664,1680,2460,20,84,453330.645631068,58273955.0,3.0,4498170.052546054,93386113.0,58274105.0,23.0,1125133.8915662651,7032968.802653208,93343595.0,58274069.0,3.0,765111.4344262296,5824655.216556309,55,56,0,0,0,0,0,111,207,0,0,1.4642857142857142,308.743961352657,62780,64240,58258663.0,3125.0,6633134.571428572,16019019.982098648,58269514.0,5495.0,5464706.705882353,14746106.14573817,1153.6666666666667,8.666666666666666,0,0,223521.0539912167398605011625,0,125.42857142857143,433.9349593495935,0,84,123,10536,53374
192.168.57.139,224.0.0.251,5353,5353,17,2024-04-19 18:27:44,129293749.99999999,28.833566974428386,0.09281191086189396,0.09281191086189396,0.0,12,0,3728,0,769,75,310.6666666666667,324.2335406599522,0,0,0,0.0,769,75,310.6666666666667,324.2335406599522,105127.38888888889,96,0,8,12,11753977.272727273,42031614.0,1000878.0,13015215.230098397,129293750.0,42031614.0,1000877.9999999999,11753977.272727273,13015215.230098397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,310.6666666666667,0,0,22302668.0,2924455.0,12613561.5,9689106.5,38030722.0,43463.0,7473193.0,12172680.555269493,0,0,0,0,0,0,310.6666666666667,0,0,12,0,3728,0
192.168.57.2,224.0.0.251,5353,5353,17,2024-04-19 18:28:03,129668759.0,29.583070198119195,0.03855978910078101,0.03855978910078101,0.0,5,0,3836,0,800,718,767.2,40.171631781644116,0,0,0,0.0,800,718,767.2,40.171631781644116,1613.7599999999998,40,0,8,5,32417189.75,60949750.0,7034854.0,24398272.90991168,129668759.0,60949750.0,7034854.0,32417189.75,24398272.90991168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,767.2,0,0,0,0,0,0,60949750.0,45228836.0,53089293.0,7860457.0,0,0,0,0,0,0,767.2,0,0,5,0,3836,0
192.168.57.139,172.217.12.99,36092,80,6,2024-04-19 18:28:46,93034418.0,28.236861760128384,0.2794664658406312,0.15048194314495522,0.12898452269567592,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3721376.72,10243816.0,50.0,4874198.449597517,93034277.0,10244020.0,310.0,7156482.846153846,4594251.056538141,93018990.0,11036962.0,613.0,8456271.818181818,3978510.700501013,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,0,0,0,0,9952434.0,15428.0,4807124.5,4784223.134425405,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36106,80,6,2024-04-19 18:28:46,93034304.0,28.23689636029308,0.2794668082861135,0.15048212753867649,0.128984680747437,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3721372.16,10243857.0,67.0,4874386.596781554,93034199.0,10244019.0,197.0,7156476.846153846,4594602.982346819,93018946.0,11039050.0,570.0,8456267.818181818,3979042.288129846,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,0,0,0,0,9956578.0,15358.0,4807648.75,4785865.79949811,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36116,80,6,2024-04-19 18:28:46,93129373.0,28.208071367558762,0.2791815209579474,0.1503285112850486,0.12885300967289878,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3725174.92,10240923.0,87.0,4879164.5526650725,93129267.0,10241010.0,680.0,7163789.769230769,4598975.556919843,93113828.0,11132608.0,1471.0,8464893.454545455,3984442.784232362,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,0,0,0,0,10049795.0,15545.0,4831218.25,4811180.96967893,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36118,80,6,2024-04-19 18:28:46,93129414.0,28.208058949023346,0.27918139804895586,0.15032844510328391,0.12885295294567192,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3725176.56,10241003.0,106.0,4878714.113084668,93129245.0,10241109.0,1157.0,7163788.076923077,4598166.660214071,93109029.0,11127761.0,1601.0,8464457.181818182,3984136.7711563506,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,9078990.0,19228.0,4549109.0,4529881.0,10045096.0,20385.0,4834805.25,4805110.842932053,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36130,80,6,2024-04-19 18:28:46,93129345.0,28.20807984851606,0.27918160489585747,0.1503285564823848,0.12885304841347267,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3725173.8,10240967.0,101.0,4878750.345309487,93129182.0,10241068.0,720.0,7163783.230769231,4598207.669120389,93108992.0,11127821.0,1219.0,8464453.818181818,3984159.979633732,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,0,0,0,0,10045017.0,20353.0,4830066.0,4809818.858815111,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36146,80,6,2024-04-19 18:28:46,93129274.0,28.208101353823505,0.2791818177386415,0.15032867109003772,0.12885314664860376,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3725170.96,10240941.0,99.0,4878766.946343254,93129135.0,10241040.0,459.0,7163779.615384615,4598217.474326706,93109100.0,11127849.0,999.0000000000001,8464463.636363637,3984147.08684265,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,0,0,0,0,10044720.0,20174.0,4830065.75,4809663.844096195,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.217.12.99,36156,80,6,2024-04-19 18:28:46,93129311.0,28.20809014682821,0.27918170682053045,0.150328611364901,0.12885309545562942,14,12,1274,1353,480,60,91.0,107.9490620616965,755,54,112.75,193.6487907699572,755,54,101.03846153846153,153.94766362661915,23699.88313609467,280,240,20,13,3725172.44,10241070.0,93.0,4878698.355946996,93129112.0,10241187.0,1425.0,7163777.846153846,4598184.493882389,93109053.0,11127829.0,2040.0000000000002,8464459.363636363,3984153.199497485,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,101.03846153846153,64240,64240,9078960.0,18833.0,4548896.5,4530063.5,10045608.0,20258.0,4834715.75,4805479.021235884,0,0,0,0,0,0,91.0,112.75,0,14,12,1274,1353
192.168.57.139,172.64.41.4,40888,443,6,2024-04-19 18:28:51,101611139.0,2611.042476356849,14.053577334666036,6.5347166318054954,7.5188607028605405,664,764,89301,176010,1223,60,134.4894578313253,76.00027669382118,1514,54,230.37958115183247,326.5713682121417,1514,54,185.7920168067227,249.06197583617032,62031.86780741708,13280,15280,20,662,71206.12403644009,6605790.0,0.0,519854.91566792276,101611139.0,6605790.0,0.0,153259.63650075416,755916.3823741877,101594296.0,6606149.0,4.0,133151.10878112714,707117.4236636261,477,271,0,0,0,7,0,748,1426,0,0,1.1506024096385543,185.7920168067227,64240,64240,6592152.0,103.0,1052263.3563218392,1723079.0754272605,6604618.0,5069.0,928802.3904761905,1684063.1668654152,646.4027777777778,6.013888888888889,0,0,777809.3455444882679323484190,0,134.4894578313253,230.37958115183247,0,664,764,89301,176010
192.168.57.139,104.18.38.233,48372,80,6,2024-04-19 18:28:56,95198378.0,43.257039526450754,0.31513141957103513,0.1680700904378854,0.14706132913314973,16,14,1809,2309,478,60,113.0625,137.7858250828074,829,54,164.92857142857142,270.9039008013501,829,54,137.26666666666668,212.23335165698055,45042.99555555557,320,280,20,15,3282702.6896551726,10243958.0,55.0,4667843.918037165,95198141.0,10244117.0,197.0,6346542.733333333,4762563.301687674,95173448.0,11042089.0,423.0,7321034.461538462,4541902.60209903,2,2,0,0,0,2,0,4,29,0,0,0.875,137.26666666666668,64240,64240,8992825.0,1936643.0,5464734.0,3528091.0,9926369.0,24930.0,4233740.6,4417646.224288342,0,0,0,0,0,0,113.0625,164.92857142857142,0,16,14,1809,2309
192.168.57.139,192.229.211.108,49724,80,6,2024-04-19 18:28:58,93209268.0,28.548663208040644,0.27894221849269324,0.15019965611145022,0.12874256238124304,14,12,1272,1389,478,60,90.85714285714286,107.43427036555697,791,54,115.75,203.59851219168243,791,54,102.34615384615384,159.68982971991775,25500.84171597633,280,240,20,13,3728370.72,10240596.0,55.0,4886563.216119178,93209136.0,10240693.0,158.0,7169933.538461538,4609360.423360433,93191301.0,11249889.0,412.0,8471936.454545455,3999277.467183504,1,1,0,0,0,2,0,2,25,0,0,0.8571428571428571,102.34615384615384,64240,64240,9202111.0,1763.0,4601937.0,4600174.0,10206099.0,17967.0,6480045.666666667,4587220.246208469,0,0,0,0,0,0,90.85714285714286,115.75,0,14,12,1272,1389
192.168.57.139,142.250.191.54,32782,443,6,2024-04-19 18:28:40,117984643.0,33.402652241783706,0.2118919832642965,0.11018383129743418,0.10170815196686232,13,12,2350,1591,1283,60,180.76923076923077,321.3074621092709,884,54,132.58333333333334,227.08568806118586,1283,54,157.64,281.0981152551543,79016.15040000003,260,240,20,12,4916026.791666667,59510645.0,25.0,16283953.06113542,117984643.0,59510645.0,48.0,9832053.583333334,21954491.167684335,117967546.0,59511121.0,25.0,10724322.363636363,22731018.16886248,7,4,0,0,0,2,0,11,24,0,0,0.9230769230769231,157.64,64240,64240,58311348.0,15093.0,29163220.5,29148127.5,59490989.0,7354.0,23567417.2,28843927.026941452,1411.0,4.0,0,0,1292124.542124542124542124542,0,180.76923076923077,132.58333333333334,0,13,12,2350,1591
192.168.57.139,142.250.189.194,41936,443,6,2024-04-19 18:28:40,117908911.0,47.52821438576428,0.24595257266009352,0.11873572473245894,0.12721684792763457,14,15,3286,2318,1302,60,234.71428571428572,387.43929083358677,884,54,154.53333333333333,229.67219151555017,1302,54,193.24137931034483,318.3645335441546,101355.97621878715,280,300,20,13,4211032.535714285,59467042.0,3.0,15160553.146686262,117908911.0,59467042.0,39.0,9069916.23076923,21236206.858344506,117892664.0,59507890.0,34.0,8420904.57142857,20605496.75243128,8,6,0,0,0,2,0,14,28,0,0,1.0714285714285714,193.24137931034483,64240,64240,58250416.0,14576.0,19428321.333333332,27451366.487055194,59426246.0,12042.0,19625334.333333332,27731172.810996976,0,0,0,0,0,0,234.71428571428572,154.53333333333333,0,14,15,3286,2318
192.168.57.139,142.250.189.226,33610,443,6,2024-04-19 18:28:40,117891267.0,48.75679213796218,0.24598938274198037,0.11875349511681811,0.12723588762516228,14,15,3486,2262,1301,60,249.0,419.5133234730794,884,54,150.8,227.27170230071906,1301,54,198.20689655172413,337.7663321363622,114086.09512485134,280,300,20,13,4210402.392857143,59462994.0,17.0,15157549.08977961,117891267.0,59462994.0,34.0,9068559.0,21231891.452097796,117874971.0,59506580.0,23.0,8419640.785714285,20601900.30363986,8,6,0,0,0,2,0,14,28,0,0,1.0714285714285714,198.20689655172413,64240,64240,58230026.0,13354.0,19422455.333333332,27441096.723055143,59419504.0,8640.0,16818622.85714286,26570563.284585588,0,0,0,0,0,0,249.0,150.8,0,14,15,3486,2262
192.168.57.139,34.117.237.239,49234,443,6,2024-04-19 18:28:42,117121905.0,55.3098927139206,0.26468148720770895,0.11953357486799758,0.14514791233971136,14,17,2611,3867,1290,60,186.5,311.2162201979288,1514,54,227.47058823529412,358.70471514096363,1514,54,208.96774193548387,338.6995513079275,114717.3860561914,280,340,20,13,3904063.5,58497820.0,7.0,14583529.132235885,117121905.0,58497894.0,40.0,9009377.307692308,21090367.311288964,117100761.0,58497992.0,7.0,7318797.5625,19341593.945963122,8,7,0,0,0,2,0,15,30,0,0,1.2142857142857142,208.96774193548387,64240,64240,58478018.0,13383.0,19504948.666666668,27558121.915405948,58479880.0,6002.0,14619781.625,25299973.610391635,0,0,0,0,0,0,186.5,227.47058823529412,0,14,17,2611,3867
192.168.57.139,34.149.97.1,45528,443,6,2024-04-19 18:28:42,117112195.0,111.6792320389862,0.31593635487747457,0.1366211264335025,0.17931522844397205,16,21,2841,10238,1295,60,177.5625,297.9339206833455,1514,54,487.5238095238095,589.2369253492276,1514,54,353.4864864864865,508.94462193421725,259024.62819576333,320,420,20,15,3253116.527777778,58493431.0,2.0,13392188.836897079,117112195.0,58493482.0,41.0,7807479.666666667,19871692.117861744,117082676.0,58493575.0,2.0,5854133.8,17545808.263345014,8,9,0,0,0,2,0,17,36,0,0,1.3125,353.4864864864865,64240,64240,58477509.0,22114.0,29249811.5,29227697.5,58492215.0,23330.0,29236801.5,29212234.98075343,532.0,4.0,0,0,696335.0785340314136125654450,0,177.5625,487.5238095238095,0,16,21,2841,10238
192.168.57.139,172.217.12.97,45940,443,6,2024-04-19 18:28:42,116817498.0,540.7494688852179,0.7019496342919449,0.23969011902651777,0.4622595152654271,28,54,3109,60060,727,60,111.03571428571429,142.41676319442,1514,54,1112.2222222222222,578.2597669081703,1514,54,770.3536585365854,672.7036163225558,452530.1554134444,560,1080,20,27,1442191.3333333333,58451520.0,2.0,9049692.354751574,116817498.0,58451520.0,43.0,4326574.0,15271269.147482097,116801563.0,58495067.0,2.0,2203803.0754716983,11116726.554918226,8,24,0,0,0,2,0,32,81,0,0,1.9285714285714286,770.3536585365854,64240,64240,58175022.0,3658.0,11644281.0,23265371.718490224,58408139.0,6132.0,16667560.714285715,26328340.83352093,0,0,5742.8,4.2,0,78027173.91304347826086956522,111.03571428571429,1112.2222222222222,0,28,54,3109,60060
192.168.57.139,142.250.189.163,38662,443,6,2024-04-19 18:28:42,117813967.0,158.14763286936937,0.5856690998275272,0.2716146549924764,0.31405444483505085,32,37,4437,14195,1287,60,138.65625,216.90170719922307,1514,54,383.64864864864865,525.6494678383251,1514,54,270.0289855072464,430.01155936651963,184909.94118882585,640,740,20,31,1732558.3382352942,58452020.0,1.0,9869648.458555944,117813967.0,58452020.0,40.0,3800450.5483870967,14346249.459833577,117797222.0,58493635.0,3.0,3272145.0555555555,13382677.430751167,18,14,0,0,0,2,0,32,68,0,0,1.15625,270.0289855072464,64240,64240,58394071.0,13104.0,7391355.0,19277584.980786715,58410654.0,6611.0,9044835.384615384,21046015.9175998,0,0,5014.0,4.0,0,455818181.8181818181818181818,138.65625,383.64864864864865,0,32,37,4437,14195
192.168.57.139,34.120.115.102,53384,443,6,2024-04-19 18:28:42,119641453.0,315.2251920578063,0.5683648793533125,0.21731598328214888,0.3510488960711636,26,42,3827,33887,1297,60,147.19230769230768,239.7296585147479,1514,54,806.8333333333334,658.2386279077225,1514,54,554.6176470588235,626.3752406038432,392345.9420415224,520,840,20,25,1785693.328358209,58874468.0,2.0,9979758.91965218,119641453.0,58874468.0,21.0,4785658.12,15892118.864565311,119632140.0,58874904.0,2.0,2917857.073170732,12632185.485431993,12,18,0,0,0,2,0,30,67,0,0,1.6153846153846154,554.6176470588235,64240,64240,58857620.0,1693.0,10173427.166666666,21786051.351680916,58861066.0,8497.0,13275748.777777778,24252935.09296951,0,0,8903.0,7.0,0,10624105.01193317422434367542,147.19230769230768,806.8333333333334,0,26,42,3827,33887
192.168.57.139,34.120.208.123,55222,443,6,2024-04-19 18:28:42,123142652.0,137.72644753501004,0.5928084121495126,0.2761025481244305,0.31670586402508205,34,39,11848,5112,1514,58,348.47058823529414,456.7186825796609,776,54,131.07692307692307,164.82008600139397,1514,54,232.32876712328766,351.3191600043346,123425.15218615126,680,780,20,33,1710314.611111111,58467159.0,1.0,9592316.666480292,123142652.0,58467159.0,1.0,3731595.515151515,13900085.402178224,64624749.0,58281269.0,26.0,1700651.2894736843,9329091.26827387,25,13,0,0,0,2,0,38,72,0,0,1.1470588235294117,232.32876712328766,64240,64240,58264891.0,8350.0,9143353.714285715,20103475.33330995,58426094.0,6861.0,9420818.076923076,20872803.02089295,1619.5,4.0,0,0,3761904.761904761904761904762,0,348.47058823529414,131.07692307692307,0,34,39,11848,5112
192.168.57.139,142.250.72.196,41128,443,6,2024-04-19 18:28:46,119294449.0,134.41530711961292,0.5700181405758452,0.2598612111448706,0.3101569294309746,31,37,3597,12438,716,60,116.03225806451613,119.80561779896412,1454,54,336.1621621621622,466.79635663562976,1454,54,235.80882352941177,370.3053293985503,137126.03698096884,620,740,20,30,1780514.1641791044,58712722.0,4.0,9966150.432650782,119294332.0,58712838.0,39.0,3976477.7333333334,14597680.809569005,119279750.0,58712894.0,34.0,3313326.388888889,13413199.743577959,17,19,0,0,0,2,0,36,67,0,0,1.1935483870967742,235.80882352941177,64240,64240,58701623.0,3857.0,9997053.0,21783825.266593996,58452379.0,14699.0,10768479.181818182,22474095.47084445,0,0,0,0,0,0,116.03225806451613,336.1621621621622,0,31,37,3597,12438
192.168.57.139,142.251.46.163,56972,443,6,2024-04-19 18:28:48,116806059.0,32.018886965444146,0.18834639391437732,0.10273439668056945,0.08561199723380787,12,10,2296,1444,1289,60,191.33333333333334,334.0956283594398,884,54,144.4,246.91626110890306,1289,54,170.0,298.56703221767924,89142.27272727272,240,200,20,11,5562193.285714285,58507800.0,26.0,17125564.571131885,116806059.0,58507800.0,68.0,10618732.636363637,22499192.993298307,58280960.0,58230713.0,75.0,6475662.222222222,18298175.29927895,7,3,0,0,0,2,0,10,21,0,0,0.8333333333333334,170.0,64240,64240,58168827.0,14579.0,29091703.0,29077124.0,58491438.0,5696.0,23338241.2,28559117.085367147,1417.0,4.0,0,0,1344402.277039848197343453510,0,191.33333333333334,144.4,0,12,10,2296,1444
192.168.57.139,34.120.237.76,37164,443,6,2024-04-19 18:28:44,126342160.0,1222.9646857391072,1.408872541042515,0.3720056709494281,1.0368668700930868,47,131,7007,147505,1291,60,149.08510638297872,205.43827874552707,1514,54,1125.9923664122136,576.9029645235665,1514,54,868.0449438202247,664.4819036115612,441536.2002272441,940,2620,20,46,713797.5141242938,58450260.0,0.0,6162249.045791453,126342160.0,58450332.0,0.0,2746568.695652174,11858991.697727233,68241019.0,58450406.0,2.0,524930.9153846154,5119269.324773937,19,37,0,0,0,2,0,56,177,0,0,2.7872340425531914,868.0449438202247,64240,64240,58432610.0,242.0,6675088.6,17303194.947410632,58442621.0,6496.0,8319426.533333333,19604500.249797776,446.5,7.0,9657.23076923077,7.3076923076923075,594145.0432468396540252827678,28054525.13966480446927374302,149.08510638297872,1125.9923664122136,0,47,131,7007,147505
192.168.57.139,142.250.189.163,56910,443,6,2024-04-19 18:28:48,122390530.0,754.7561073556917,0.996809148550954,0.34316380523885304,0.653645343312101,42,80,10851,81524,1514,60,258.35714285714283,421.5481569636567,1514,54,1019.05,630.1578750598932,1514,54,757.172131147541,672.456503470219,452197.7490593926,840,1600,20,41,1011491.9834710744,58040933.0,1.0,7316321.941462852,122390530.0,58040933.0,1.0,2985134.8780487804,12332199.700308993,64292388.0,56544285.0,3.0,813827.6962025317,6344693.127584017,18,29,0,0,0,2,0,47,121,0,0,1.9047619047619047,757.172131147541,64240,64240,56527227.0,5619.0,9132433.0,19441413.47704918,57997000.0,5033.0,11087996.727272727,21803201.363644358,1904.0,5.0,6866.875,5.125,1635738.831615120274914089347,16611732.68823707287571817357,258.35714285714283,1019.05,0,42,80,10851,81524
192.168.57.139,142.250.191.67,47438,443,6,2024-04-19 18:28:48,122461804.0,52.710312841708586,0.2694717775021508,0.13065298303134584,0.13881879447080495,16,17,3667,2788,1285,60,229.1875,343.66593858535066,884,54,164.0,256.9554779471705,1285,54,195.6060606060606,303.872475185546,92338.48117539028,320,340,20,15,3826931.375,58057211.0,31.0,14041094.552510386,122461804.0,58057263.0,47.0,8164120.266666667,19626077.19752534,64365641.0,58057292.0,81.0,4022852.5625,14031885.767943092,10,7,0,0,0,2,0,17,32,0,0,1.0625,195.6060606060606,64240,64240,58034980.0,10065.0,16063196.0,24363148.741747882,58034293.0,5573.0,17469979.85714286,25727685.015333187,0,0,0,0,0,0,229.1875,164.0,0,16,17,3667,2788
192.168.57.139,142.250.191.67,44388,443,6,2024-04-19 18:28:55,116221196.0,63.774941706846654,0.21510706188224046,0.10325138970347543,0.11185567217876505,12,13,1704,5708,717,60,142.0,178.9366740870449,1514,54,439.0769230769231,589.26048328372,1514,54,296.48,466.85724756075064,217955.68959999998,240,260,20,11,4842549.833333333,58078074.0,5.0,16038265.129592337,116221196.0,58078074.0,295.0,10565563.272727273,22377522.676801916,58123392.0,58040299.0,5.0,4843616.0,16039405.990150472,6,5,0,0,0,2,0,11,24,0,0,1.0833333333333333,296.48,64240,64240,57969183.0,145.0,19330543.333333332,27321645.621509727,58054475.0,5568.0,19344902.333333332,27333231.125729017,0,0,0,0,0,0,142.0,439.0769230769231,0,12,13,1704,5708
74.125.166.6,192.168.57.139,443,36140,17,2024-04-19 18:29:17,94941110.0,116084.63393781683,86.9275701537511,83.37800137369365,3.5495687800574482,7916,337,10925947,95257,1399,67,1380.2358514401212,149.51460991569252,1399,74,282.6617210682493,465.2869107402837,1399,67,1335.4179086392826,278.32412164390803,77464.31668885292,63328,2696,8,7916,11505.224188075617,7526411.0,0.0,253114.69825370648,94941110.0,7546619.0,4.0,11995.086544535692,259138.1910491604,94938966.0,7528907.0,7.0,282556.4464285714,1225805.020040289,0,0,0,0,0,0,0,0,0,0,0,0.04257200606366852,1335.4179086392826,0,0,7469272.0,4714.0,2781292.129032258,2741272.450583614,7523915.0,8160.0,2179931.1395348837,2742175.2068109843,65801.16981132075,48.62264150943396,0,0,72375505.85582157903110883596,0,1380.2358514401212,282.6617210682493,0,7916,337,10925947,95257
192.168.57.139,142.250.72.196,41112,443,6,2024-04-19 18:28:45,127520984.0,13017.07333124092,12.225438912861588,2.383921378774806,9.841517534086782,304,1255,110932,1549018,1514,60,364.9078947368421,541.8698602653491,1514,54,1234.2772908366535,528.205831471623,1514,54,1064.7530468248879,632.8453801103569,400493.2751270221,6080,25100,20,303,81849.15532734274,58131804.0,0.0,2081966.960415763,127520984.0,58131804.0,0.0,420861.3333333333,4706749.232835857,69329391.0,58041735.0,2.0,55286.595693779906,1641906.0735946442,108,222,0,0,0,2,0,330,1558,0,0,4.128289473684211,1064.7530468248879,64240,64240,58030259.0,86.0,1444105.152173913,8452688.212237844,58088708.0,5469.0,2264735.8,10822261.257200986,13812.4,18.0,19334.970588235294,13.735294117647058,9442439.157779600765654908395,80651331.12501533554165133113,364.9078947368421,1234.2772908366535,0,304,1255,110932,1549018
192.168.57.139,185.199.108.154,58076,443,6,2024-04-19 18:28:56,116561511.0,56.742572597570394,0.18874154779959915,0.09437077389979957,0.09437077389979957,11,11,1652,4962,725,60,150.1818181818182,187.33141181136614,1514,54,451.09090909090907,628.2953061543093,1514,54,300.6363636363636,487.40188247617834,237560.59504132235,220,220,20,10,5550548.142857143,58281508.0,5.0,17081920.089473404,116561511.0,58281593.0,680.0,11656151.1,23272227.218056165,58381917.0,58281815.0,5.0,5838191.7,17481211.638404604,6,4,0,0,0,2,0,10,21,0,0,1.0,300.6363636363636,64240,64240,58257842.0,15253.0,19430671.666666668,27454955.477800142,58246975.0,17060.0,19401915.0,27407348.391135056,0,0,0,0,0,0,150.1818181818182,451.09090909090907,0,11,11,1652,4962
192.168.57.139,185.199.110.133,52882,443,6,2024-04-19 18:28:56,116560716.0,57.88399583955884,0.1973220548851124,0.10295063733136299,0.0943714175537494,12,11,1718,5029,731,60,143.16666666666666,182.6881830393587,1499,54,457.1818181818182,637.837513960159,1499,54,293.3478260869565,486.40711242436953,236591.87901701324,240,220,20,11,5298214.363636363,58281484.0,62.0,16729742.679417264,116560716.0,58281579.0,658.0,10596428.727272727,22441648.713868298,58377012.0,58281874.0,411.0,5837701.2,17481394.467333093,6,5,0,0,0,2,0,11,22,0,0,0.9166666666666666,293.3478260869565,64240,64240,58262569.0,3696.0,29133132.5,29129436.5,58247333.0,14076.0,23276373.0,28484858.59243702,0,0,0,0,0,0,143.16666666666666,457.1818181818182,0,12,11,1718,5029
