src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.139,142.251.46.198,56166,443,6,2024-04-15 21:35:59,117466121.0,437.5133831140981,0.5703772239146299,0.17877495077921232,0.3916022731354175,21,46,2638,48755,713,60,125.61904761904762,154.85153448521683,1514,54,1059.891304347826,611.9098124887669,1514,54,767.0597014925373,672.6245072691117,452423.7277790154,420,920,20,20,1779789.7121212122,58791567.0,3.0,10047699.822599681,117466121.0,58791651.0,125.0,5873306.05,17581632.15849328,117442769.0,58791761.0,3.0,2609839.311111111,12083718.851573758,8,18,0,0,0,2,0,26,66,0,0,2.1904761904761907,767.0597014925373,64240,64240,58776495.0,20603.0,19610554.666666668,27694502.587902557,58784936.0,16338.0,19545977.833333332,27610717.081576094,0,0,11900.0,8.5,0,12211390.45664443304258594151,125.61904761904762,1059.891304347826,0,21,46,2638,48755
192.168.57.139,172.217.12.97,57284,443,6,2024-04-15 21:35:59,117471463.0,64.40713179846922,0.2298430555853382,0.11066517491145914,0.11917788067387906,13,14,1774,5792,727,60,136.46153846153845,175.88134784766137,1514,54,413.7142857142857,583.2185854097474,1514,54,280.22222222222223,458.7549441318667,210456.09876543214,260,280,20,12,4518133.192307692,58791992.0,3.0,15616891.103773564,117471463.0,58792189.0,3556.0,9789288.583333334,21836292.485573236,117448669.0,58792089.0,3.0,9034513.0,21150809.66661899,6,5,0,0,0,2,0,11,26,0,0,1.0769230769230769,280.22222222222223,64240,64240,58772225.0,457.0,14710703.25,25438937.911242448,58777883.0,8939.0,16754787.42857143,26458108.67973527,0,0,0,0,0,0,136.46153846153845,413.7142857142857,0,13,14,1774,5792
192.168.57.139,184.28.150.36,32838,443,6,2024-04-15 21:36:00,119172340.0,1092.0403174092244,1.3090285883452486,0.46151648948069657,0.8475120988645519,55,101,8778,121363,1514,60,159.6,295.31010511294426,1514,54,1201.6138613861385,558.1493815145634,1514,54,834.2371794871794,693.0285552279037,480288.5783612755,1100,2020,20,54,768853.8064516129,58828440.0,1.0,6618815.283537872,119172340.0,58828440.0,1.0,2206895.185185185,11071297.959658945,119153341.0,58828771.0,3.0,1191533.41,8209877.269979193,10,48,0,0,0,2,0,58,155,0,0,1.8363636363636364,834.2371794871794,64240,64240,58805586.0,10026.0,7536028.125,19381757.570989296,58802055.0,5804.0,10796921.545454545,22550468.309012033,0,0,8205.333333333334,5.666666666666667,0,63117948.71794871794871794872,159.6,1201.6138613861385,0,55,101,8778,121363
192.168.57.139,142.251.46.198,56192,443,6,2024-04-15 21:36:00,117901842.0,117.26703981435676,0.43256321644236906,0.1950775289838135,0.23748568745855556,23,28,3241,10585,713,60,140.91304347826087,145.32898602031793,1514,54,378.0357142857143,551.744278379477,1514,54,271.0980392156863,436.5548392163511,190580.12764321416,460,560,20,22,2358036.84,58775221.0,4.0,11481831.488676878,117901842.0,58775314.0,46.0,5359174.636363637,16838533.973012555,117882070.0,58775461.0,4.0,4366002.592592592,15347718.277139587,15,7,0,0,0,2,0,22,50,0,0,1.2173913043478262,271.0980392156863,64240,64240,58752958.0,12409.0,11846188.6,23453921.44907021,58750858.0,7686.0,13074235.111111112,24320668.465484083,0,0,4173.0,4.0,0,23914040.11461318051575931232,140.91304347826087,378.0357142857143,0,23,28,3241,10585
192.168.57.139,104.17.25.14,46792,443,6,2024-04-15 21:36:00,116790233.0,52.2817691441715,0.22262135567449376,0.1027483180036125,0.11987303767088127,12,14,1709,4397,722,60,142.41666666666666,180.27592662977003,1514,54,314.07142857142856,507.4785659493012,1514,54,234.84615384615384,401.2416969960675,160994.89940828405,240,280,20,11,4671609.32,58482122.0,4.0,15817601.476338718,116790233.0,58482122.0,374.0,10617293.909090908,22483361.19163643,116771027.0,58482604.0,4.0,8982386.692307692,21043467.65230324,6,5,0,0,0,2,0,11,25,0,0,1.1666666666666667,234.84615384615384,64240,64240,58121088.0,12093.0,29066590.5,29054497.5,58462445.0,5688.0,19435883.833333332,27467036.322213862,0,0,0,0,0,0,142.41666666666666,314.07142857142856,0,12,14,1709,4397
192.168.57.139,34.120.208.123,41060,443,6,2024-04-15 21:36:01,117647293.0,91.59581767852491,0.42499915403918387,0.20399959393880826,0.2209995601003756,24,26,7058,3718,1292,60,294.0833333333333,412.80452564002843,640,54,143.0,173.81776487061208,1292,54,215.52,321.25318613206,103203.6096,480,520,20,23,2400965.163265306,58727827.0,4.0,11589114.668759542,117647293.0,58727947.0,21.0,5115099.695652174,16500036.393767418,117629499.0,58727899.0,51.0,4705179.96,15893736.449785458,15,10,0,0,0,2,0,25,49,0,0,1.0833333333333333,215.52,64240,64240,58705160.0,4953.0,11770451.6,23467379.20853318,58624915.0,17430.0,14659560.5,25315646.216085512,1698.0,5.0,0,0,1221582.733812949640287769784,0,294.0833333333333,143.0,0,24,26,7058,3718
192.168.57.139,34.120.115.102,49914,443,6,2024-04-15 21:36:02,117269935.0,45.135183199342606,0.2984567186807087,0.14496469193062997,0.15349202675007878,17,18,3146,2147,1297,60,185.05882352941177,291.1224667686083,640,54,119.27777777777777,139.71948307454218,1297,54,151.22857142857143,228.66120736824175,52285.94775510205,340,360,20,16,3449115.7352941176,58547350.0,107.0,13760390.549254965,117269935.0,58547542.0,414.0,7329370.9375,19337192.466666877,117254729.0,58547519.0,207.0,6897337.0,18847238.90917843,10,7,0,0,0,2,0,17,34,0,0,1.0588235294117647,151.22857142857143,64240,64240,58523915.0,2974.0,11717281.0,23403318.23008923,58518874.0,7432.0,14626796.125,25304018.31657696,0,0,0,0,0,0,185.05882352941177,119.27777777777777,0,17,18,3146,2147
192.168.57.139,34.120.237.76,60942,443,6,2024-04-15 21:36:02,125614253.0,598.6502184588877,1.0349144057720903,0.3821222421312333,0.6527921636408569,48,82,6336,68863,731,60,132.0,132.21620551203245,1514,54,839.7926829268292,641.4433940351545,1514,54,578.4538461538461,618.5952337792766,382660.0632544379,960,1640,20,47,973753.8992248062,58650077.0,3.0,7232404.542467392,125614253.0,58650227.0,101.0,2672643.6808510637,11791005.302149167,67112451.0,58650313.0,3.0,828548.7777777778,6477798.288179074,23,37,0,0,0,2,0,60,129,0,0,1.7083333333333333,578.4538461538461,64240,64240,58637169.0,5420.0,5567902.583333333,16022175.511855204,58648927.0,5273.0,7828722.25,19176745.65038367,0,0,6481.0,5.0,0,9955453.149001536098310291859,132.0,839.7926829268292,0,48,82,6336,68863
192.168.57.139,44.219.39.64,51702,443,6,2024-04-15 21:36:12,112552338.0,10.208584027814686,0.14215608741952565,0.07107804370976283,0.07107804370976283,8,8,625,524,100,60,78.125,18.69784412706449,100,54,65.5,19.91858428704209,100,54,71.8125,20.32307417075478,413.02734375,160,160,20,8,7503489.2,58949088.0,13.0,19107647.54184233,112552338.0,58949088.0,13.0,16078905.42857143,25386582.819598492,112551317.0,58949575.0,116.0,16078759.57142857,25386985.89671483,4,3,0,0,2,0,0,7,16,0,0,1.0,71.8125,62780,64239,0,0,0,0,58869880.0,79208.0,37405160.666666664,26492386.58802096,0,0,0,0,0,0,78.125,65.5,0,8,8,625,524
192.168.57.139,172.64.41.4,47902,443,6,2024-04-15 21:35:53,145879880.0,1516.4736905459476,7.951747698174689,3.7770801566329775,4.174667541541712,551,609,74209,147014,1185,60,134.68058076225046,77.36302551779546,1514,54,241.4022988505747,346.42833106739965,1514,54,190.70948275862068,262.0873227335949,68689.76473766351,11020,12180,20,551,125867.02329594477,58626425.0,0.0,2406395.342239935,145879880.0,58626425.0,0.0,265236.14545454545,3487939.800546494,88937476.0,58626834.0,5.0,146278.74342105264,2390576.452263278,396,202,0,0,0,0,0,598,1160,0,0,1.105263157894737,190.70948275862068,65535,64240,58607113.0,896.0,1425466.8196721312,7422716.834993838,58608364.0,5597.0,1672933.3255813953,8683048.085387172,698.75,6.3076923076923075,4377.0,5.0,552631.9791935999026601165037,3659698.996655518394648829431,134.68058076225046,241.4022988505747,0,551,609,74209,147014
