src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.57.138,192.168.57.2,61387,53,17,2024-03-20 16:26:58,24428.0,10520.713934828886,81.8732601932209,40.93663009661045,40.93663009661045,1,1,88,169,88,88,88.0,0.0,169,169,169.0,0.0,169,88,128.5,40.5,1640.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,169.0,0,1,1,88,169
192.168.57.138,35.166.100.175,59841,443,6,2024-03-20 16:26:58,204762.0,38517.88906144695,117.20924780965218,53.72090524609058,63.488342563561595,11,13,1813,6074,575,54,164.8181818181818,176.46726102842996,1514,54,467.2307692307692,586.6739566070295,1514,54,328.625,472.66441694046176,223411.65104166666,220,260,20,5,8902.695652173914,51798.0,6.0,16707.379203929446,204762.0,91610.0,136.0,20476.2,28780.60348151164,121185.0,39742.0,6.0,10098.75,16652.985528752295,5,5,0,0,0,2,0,10,23,0,0,1.1818181818181819,328.625,64240,64240,37882.0,2479.0,20180.5,17701.5,35394.0,7963.0,21800.25,11943.722940838003,0,0,4606.0,4.0,0,12315508.02139037433155080214,164.8181818181818,467.2307692307692,0,11,13,1813,6074
192.168.57.138,192.168.57.2,63133,53,17,2024-03-20 16:26:58,18457.0,16037.275830308283,108.35997182640732,54.17998591320366,54.17998591320366,1,1,140,156,140,140,140.0,0.0,156,156,156.0,0.0,156,140,148.0,8.0,64.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,156.0,0,1,1,140,156
192.168.57.138,192.168.57.2,55382,53,17,2024-03-20 16:26:58,28762356.0,24.12876052295577,0.13907066583836178,0.06953533291918089,0.06953533291918089,2,2,277,417,153,124,138.5,14.5,234,183,208.5,25.5,234,124,173.5,40.68476373287671,1655.25,16,16,8,2,9587452.0,28703270.0,22392.0,13516925.796783922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,173.5,0,0,0,0,0,0,28680878.0,22392.0,14351635.0,14329243.0,0,0,0,0,0,0,138.5,208.5,0,2,2,277,417
192.168.57.138,54.70.118.47,59842,9573,6,2024-03-20 16:26:58,41802913.0,504.98873128769765,1.4831502292675156,0.5980444472852885,0.885105781982227,25,37,3170,17940,766,54,126.8,182.88816254749787,1514,54,484.86486486486484,517.4298835989258,1514,54,340.48387096774195,451.7915142192242,204115.5723204995,500,740,20,9,685293.655737705,5025291.0,7.0,1425168.1509555962,41802913.0,5070700.0,534.0,1741788.0416666667,1865074.707551583,41722133.0,5066077.0,7.0,1158948.138888889,1715609.036332905,9,25,0,0,0,2,0,34,61,0,0,1.48,340.48387096774195,64240,64240,4981647.0,31060.0,2389822.1428571427,1817934.9107249551,4984505.0,30798.0,1867070.388888889,1812641.5746223994,0,0,4563.0,4.0,0,7.3008E+6,126.8,484.86486486486484,0,25,37,3170,17940
192.168.57.138,192.168.57.2,50077,53,17,2024-03-20 16:26:59,19294.0,13527.521509277496,103.6591686534674,51.8295843267337,51.8295843267337,1,1,77,184,77,77,77.0,0.0,184,184,184.0,0.0,184,77,130.5,53.5,2862.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,184.0,0,1,1,77,184
192.168.57.138,192.168.57.2,49185,53,17,2024-03-20 16:26:59,23141.0,12445.443152845599,86.42668856142778,43.21334428071389,43.21334428071389,1,1,77,211,77,77,77.0,0.0,211,211,211.0,0.0,211,77,144.0,67.0,4489.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,211.0,0,1,1,77,211
192.168.57.138,23.67.33.231,59843,443,6,2024-03-20 16:26:59,94643.0,390171.4865336052,486.03700220829853,126.79226144564309,359.24474076265545,12,34,1877,35050,623,54,156.41666666666666,185.26668091039886,1514,54,1030.8823529411766,644.9261136297107,1514,54,802.7608695652174,681.0472174393288,463825.3123818524,240,680,20,5,2103.177777777778,21068.0,2.0,5546.6380259232055,94643.0,21427.0,144.0,8603.90909090909,8761.460748430081,79882.0,21229.0,2.0,2420.6666666666665,6033.344178794872,5,8,0,0,0,2,0,13,45,0,0,2.8333333333333335,802.7608695652174,64240,64240,0,0,0,0,15501.0,14255.0,14878.0,623.0,0,0,13500.5,10.0,0,473701754.3859649122807017544,156.41666666666666,1030.8823529411766,0,12,34,1877,35050
192.168.57.138,192.168.57.2,61072,53,17,2024-03-20 16:27:00,26022.0,9876.258550457305,76.85804319422027,38.429021597110136,38.429021597110136,1,1,71,186,71,71,71.0,0.0,186,186,186.0,0.0,186,71,128.5,57.5,3306.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,186.0,0,1,1,71,186
192.168.57.138,192.168.57.2,52339,53,17,2024-03-20 16:27:00,28870.0,8936.612400415657,69.27606511950121,34.638032559750606,34.638032559750606,1,1,71,187,71,71,71.0,0.0,187,187,187.0,0.0,187,71,129.0,58.0,3364.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,187.0,0,1,1,71,187
192.168.57.138,192.168.57.2,63234,53,17,2024-03-20 16:27:00,20270.0,12678.83571780957,98.66798223976319,49.333991119881595,49.333991119881595,1,1,71,186,71,71,71.0,0.0,186,186,186.0,0.0,186,71,128.5,57.5,3306.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,186.0,0,1,1,71,186
192.168.57.138,131.253.33.203,59844,443,6,2024-03-20 16:27:00,39280447.0,13043.741584712618,10.743258598864722,1.552935484670019,9.190323114194703,61,361,16633,495731,1514,54,272.672131147541,441.5109942864233,1514,54,1373.2160664819944,386.43445455122895,1514,54,1214.132701421801,552.8958545623474,305693.82599222835,1220,7220,20,18,93302.72446555819,8976975.0,0.0,819598.9752208133,39280447.0,8976975.0,0.0,654674.1166666667,2084917.3254337374,39202328.0,8981389.0,2.0,108895.35555555555,887402.4318250124,14,45,0,0,0,2,0,59,421,0,0,5.918032786885246,1214.132701421801,64240,64240,8941840.0,3305.0,2182028.1333333333,3499537.797773831,8973056.0,6511.0,1900275.75,3259897.798440158,2533.0,4.0,29791.466666666667,21.133333333333333,5005928.853754940711462450593,38302219.93657324076454958430,272.672131147541,1373.2160664819944,0,61,361,16633,495731
192.168.57.138,192.168.57.2,52135,53,17,2024-03-20 16:27:01,19737.0,13021.229163500024,101.33252267315194,50.66626133657597,50.66626133657597,1,1,71,186,71,71,71.0,0.0,186,186,186.0,0.0,186,71,128.5,57.5,3306.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,186.0,0,1,1,71,186
192.168.57.138,192.168.57.2,57826,53,17,2024-03-20 16:27:01,26503.0,9734.74700977248,75.46315511451535,37.73157755725767,37.73157755725767,1,1,71,187,71,71,71.0,0.0,187,187,187.0,0.0,187,71,129.0,58.0,3364.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,187.0,0,1,1,71,187
192.168.57.138,69.192.139.81,64359,443,17,2024-03-20 16:27:01,39371886.0,131356.03917983506,127.40055175411204,17.982374529886627,109.41817722422542,708,4308,70141,5101594,1292,72,99.06920903954803,70.19031441985021,1292,63,1184.2140204271122,333.1794795840068,1292,63,1031.0476475279106,488.65431768014525,238783.04218744833,5664,34464,8,708,7850.824725822533,8097842.0,1.0,185872.0281586907,39362982.0,8106021.0,73.0,55676.07072135785,493327.03640410455,39347316.0,8113416.000000001,4.0,9135.666589273276,201349.72402948386,0,0,0,0,0,0,0,0,0,0,0,6.084745762711864,1031.0476475279106,0,0,8096226.0,15.0,546648.5735294118,1500279.3398552416,8089663.0,5025.0,447857.1204819277,1371788.9550769264,239.35,5.675,23345.251256281408,19.55778894472362,189836.0200662264786945055817,41636015.73772842559979924538,99.06920903954803,1184.2140204271122,0,708,4308,70141,5101594
192.168.57.138,131.253.33.203,59845,443,6,2024-03-20 16:27:01,176286.0,46407.54228923454,90.76160330372237,39.708201445378535,51.053401858343825,7,9,1323,6858,829,54,189.0,266.76849246383756,1514,54,762.0,682.9389105590305,1514,54,511.3125,611.7905808720416,374287.71484375,140,180,20,2,11752.4,41223.0,7.0,16233.244357593258,176286.0,77630.0,970.0,29381.0,25757.30011731302,98178.0,37076.0,7.0,12272.25,14944.911197042959,2,4,0,0,0,2,0,6,15,0,0,1.2857142857142858,511.3125,64240,64240,30193.0,21519.0,25856.0,4337.0,36885.0,5139.0,23233.75,11960.65607261993,0,0,5957.0,5.0,0,3787031.150667514303877940242,189.0,762.0,0,7,9,1323,6858
192.168.57.138,192.168.57.2,59872,53,17,2024-03-20 16:27:01,26899.0,9554.25852262166,74.35220640172497,37.176103200862485,37.176103200862485,1,1,71,186,71,71,71.0,0.0,186,186,186.0,0.0,186,71,128.5,57.5,3306.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,186.0,0,1,1,71,186
192.168.57.138,192.168.57.2,51827,53,17,2024-03-20 16:27:03,22469.0,12283.590724998887,89.01152699274556,44.50576349637278,44.50576349637278,1,1,87,189,87,87,87.0,0.0,189,189,189.0,0.0,189,87,138.0,51.0,2601.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,189.0,0,1,1,87,189
192.168.57.138,192.168.57.2,56961,53,17,2024-03-20 16:27:03,23022.0,14073.494917904613,86.87342541916428,43.43671270958214,43.43671270958214,1,1,87,237,87,87,87.0,0.0,237,237,237.0,0.0,237,87,162.0,75.0,5625.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,237.0,0,1,1,87,237
